snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 solar,ES1 1 offwind-ac,ES1 1 onwind,ES1 1 solar,ES1 2 offwind-ac,ES1 2 onwind,ES1 2 ror,ES1 2 solar,ES1 3 offwind-ac,ES1 3 onwind,ES1 3 solar,ES1 4 offwind-ac,ES1 4 onwind,ES1 4 solar,ES1 5 onwind,ES1 5 solar,ES1 6 offwind-ac,ES1 6 onwind,ES1 6 solar,ES1 7 onwind,ES1 7 solar,ES1 8 offwind-ac,ES1 8 onwind,ES1 8 ror,ES1 8 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,PT1 1 offwind-ac,PT1 1 onwind,PT1 1 ror,PT1 1 solar,ES1 3 CCGT,ES1 8 CCGT,ES1 2 CCGT,ES1 1 coal,ES1 7 CCGT,ES1 4 coal,ES1 4 CCGT,ES1 5 CCGT,PT1 0 CCGT,ES1 1 CCGT,ES1 0 CCGT,ES1 6 CCGT,ES1 3 coal,PT1 1 CCGT,ES1 0 coal,ES1 2 coal
2013-11-22 01:00:00,0.6968627317076918,0.5173783064817121,0.0,0.3336982971150542,0.3576880148716799,0.0,0.731043021895649,0.8456529962889103,0.16784993725107483,0.0,0.05906668710783832,0.0938271730313573,0.0,0.05164129600754103,0.035433141233677454,0.0,0.37016532260103785,0.0,0.7130797306369471,0.6969811556581681,0.0,0.16629550831413012,0.0,0.6212315727564396,0.6711790821453743,0.16784993725107483,0.0,0.0,0.010632925510606855,0.03898345705305287,0.0,0.08347843649279375,0.025572510275980835,0.03898345705305287,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 02:00:00,0.7410446610554229,0.536810783789065,0.0,0.22778064606302462,0.2773611059850092,0.0,0.8752797949754524,0.8396092886075482,0.1676743083229971,0.0,0.037514032319091555,0.0845378684583237,0.0,0.06245659758459779,0.03133741542096166,0.0,0.35107867301031703,0.0,0.7310087512920008,0.739754712526578,0.0,0.13775840989067495,0.0,0.6438796698208327,0.6758345387065658,0.16767430832299712,0.0,0.0,0.006147069032132644,0.03903955861771512,0.0,0.11308450774652143,0.032976483035676296,0.03903955861771511,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 03:00:00,0.7732215759899101,0.5469438604784792,0.0,0.13942673633259736,0.20332288534935503,0.0,0.8855,0.7999974252971405,0.16752549572772332,0.0,0.021960289065565936,0.06282652468150585,0.0,0.07852167639578317,0.033626828616178606,0.0,0.3073405483195306,0.0,0.7390911700377832,0.742358626909782,0.0,0.1101480103023485,0.0,0.6952795390425199,0.6840475795395248,0.16752549572772335,0.0,0.004470511488574813,0.0033160258076630617,0.03910837171867104,0.0,0.15254195533040257,0.041633383530858,0.03910837171867104,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 04:00:00,0.7789200481763746,0.5545829400207927,0.0,0.11852170941970239,0.17720994034307866,0.0,0.8855,0.7777057844655076,0.16731046002906153,0.0,0.019829266216669153,0.04893403204490925,0.0,0.08005250217021209,0.03110656353343175,0.0,0.2774476207078674,0.0,0.7421420847961943,0.7382967362193984,0.0,0.09688540109477312,0.0,0.6831994853014879,0.6956820752239968,0.16731046002906153,0.0,0.006786823222213111,0.003442926633303825,0.03916564923212504,0.0,0.1354353391258895,0.04574867581641453,0.03916564923212503,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 05:00:00,0.7480740249958183,0.5233855818895135,0.0,0.09462274709898696,0.14571304516588926,0.0,0.8855,0.7499063337210257,0.16705742006818908,0.0,0.018325792922050235,0.037475501933787604,0.0,0.07601022815140382,0.03049472588784405,0.0,0.2361731159935425,0.0,0.7311377544543834,0.7148740693825898,0.0,0.07986984789198223,0.0,0.6286689381603889,0.6911556983043969,0.16705742006818908,0.0,0.00810566768381801,0.0014671372237389639,0.039231672732513656,0.0,0.13327532553459986,0.04753935043822166,0.03923167273251365,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 06:00:00,0.71042515827729,0.5014873479376168,0.0,0.07564146746288102,0.1217354513490676,0.0,0.8855,0.7202262171219271,0.16683301564057523,0.0,0.01647590858826268,0.03010193018005935,0.0,0.06695325898358684,0.03384710292832531,0.0,0.21096122340911674,0.0,0.7146992901763103,0.7090134919618423,0.0,0.06745680985709285,0.0,0.5988227525558875,0.6838932370396238,0.16683301564057526,0.0,0.007833222750685584,0.0011561760917354151,0.03929465654692042,0.0,0.14628958011931092,0.049189576468543425,0.03929465654692043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 07:00:00,0.6782947376635564,0.48538810150629175,0.0,0.044988613809796504,0.09472791350495376,0.0,0.8855,0.6881223002650738,0.16676083889084045,0.0,0.012676886267553138,0.021686008463298538,0.0,0.0704426158488006,0.04616622699849561,0.0,0.18238379606460456,0.0,0.6985483224521866,0.6960965150875655,0.0,0.0518522486983018,0.0,0.563168289773317,0.6613110538137176,0.16676083889084048,0.0029869175698944758,0.0054896376692576375,0.000471223819749776,0.039314326063059846,0.0,0.14457953947631288,0.051199856471701256,0.039314326063059846,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 08:00:00,0.6343537404021828,0.4612225541595819,0.27261961606346796,0.025357766970893637,0.07751034436629581,0.14167851218219674,0.8855,0.6402620216490034,0.16668473058881011,0.22823554657479642,0.01897174028358001,0.014203343144982346,0.13391651136789667,0.0873504818130287,0.06447215094122924,0.0854776448557326,0.14749845297535455,0.22252190532475,0.677033587920724,0.6576753490213353,0.28927208772626395,0.03938605165062122,0.13108883868821325,0.5183919513416704,0.5983603937325208,0.16668473058881014,0.3230368645070426,0.005162417664310669,0.0018942088606630901,0.0393324111523677,0.09852665720067057,0.12358421722921753,0.056520689350814515,0.0393324111523677,0.04437134831020703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 09:00:00,0.597793711615709,0.4085333693537333,0.47181178919249855,0.013970576189659849,0.0928221450144195,0.33429324317166415,0.8855,0.6829470285762803,0.16649355125530574,0.41931752069027206,0.024259478143530116,0.00900106527178823,0.20196966816380907,0.09110515175420798,0.06356069211690031,0.3602503933580875,0.12346919412283433,0.5158979818450925,0.6007365709453608,0.6086250095508884,0.5235870947300698,0.019284214305931167,0.3720985429387304,0.4828614842612332,0.5057754112550319,0.16649355125530574,0.5545697399789196,0.00890366321758611,0.004553793809582538,0.03934943115155565,0.4069134094469451,0.10901143368561245,0.06059916553850014,0.03934943115155565,0.08863151496463735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 10:00:00,0.37347810402899806,0.3966096994048126,0.5657580455374441,0.03377049060721269,0.07830804787562942,0.3969584898557567,0.8855,0.6107153494360831,0.16627115773095213,0.5110970236696687,0.04442680870489134,0.009218473455577823,0.2925325804570463,0.10337727514987466,0.08290580246798776,0.49148945953846734,0.124813578166269,0.6350481097560955,0.3579699606518066,0.617611438944697,0.6297633952433089,0.007433137581056936,0.5011818147669025,0.4170864364944693,0.45203773816958126,0.16627115773095213,0.6275148213001909,0.017409057140561558,0.006654025638602779,0.039364360437604835,0.5827730766652015,0.09997786968480997,0.03236575292124017,0.03936436043760483,0.14489659173792774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 11:00:00,0.2652129910879972,0.38868731398989387,0.620299483029552,0.016528860653584793,0.11770579285847622,0.41087375943615684,0.8855,0.7632603660210314,0.16611297182355958,0.554902638912275,0.03755012867997965,0.007135281536408351,0.2920516419440131,0.13950218386854915,0.1423545020602095,0.5519554231891793,0.1500415567539981,0.6639597826647603,0.20896413750788267,0.5766673871617464,0.6839628732145879,0.00887186324951175,0.5768998541432508,0.3984162300641211,0.4599887259379035,0.1661129718235596,0.6827778679185115,0.011930186704549676,0.002539442887244095,0.03938196946665451,0.664550631935397,0.13141509167177196,0.0359411165733321,0.03938196946665451,0.1691185151671202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 12:00:00,0.19052976574492556,0.3490229150229902,0.6208564157648448,0.0012870929791055149,0.1497261687546622,0.3955710879025731,0.8855,0.7810736932549367,0.16601685997756244,0.5445274137521394,0.062104394116498464,0.008099514050368935,0.26853312412722524,0.17417999473784995,0.17083233305215678,0.5370035282929081,0.1607747778531713,0.6340179646480373,0.11813565119482727,0.5263165692678601,0.6771365897616619,0.007252428005846068,0.5709225725172934,0.38686217497281855,0.4658128723241566,0.16601685997756246,0.6634106188112283,0.014039725777556357,0.008330172478636556,0.039404629396690864,0.6787035387004725,0.11432959185192744,0.026379189708984296,0.039404629396690864,0.1899969774513292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 13:00:00,0.1558289316317076,0.3247589725149587,0.5230918472289148,0.0019392296467992465,0.16870328961231182,0.3663826051524153,0.8855,0.7918410464413778,0.16588954190134725,0.49654209579384034,0.10089792944394924,0.014135899692352339,0.21396364395999404,0.21116698255685978,0.18420852426041642,0.459595127713911,0.17718682891823018,0.557311329672541,0.06416067262202027,0.49864036568084175,0.6080806770640619,0.015014280750822836,0.5002596029516251,0.41136866830551133,0.500359887720006,0.16588954190134725,0.5695763420089683,0.014364484702312491,0.007556073889978978,0.03942711422659986,0.6289875406047188,0.07493082398839256,0.013542907266292564,0.03942711422659986,0.18572758997765965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 14:00:00,0.12947711724151764,0.291221170738562,0.38185949876320535,0.00479589803036106,0.1581533115979189,0.3276492707096915,0.8855,0.7903711962358879,0.16573643397289947,0.3966868285941393,0.12722535717843983,0.01713135158438671,0.16979883589582884,0.2593777685485584,0.1981722865662894,0.3797966721890574,0.18681636005046762,0.4334280359555069,0.03233867557191665,0.46175146873026995,0.47259481814213583,0.022815836990244504,0.39564162851483753,0.423026749306355,0.49769312433081797,0.16573643397289947,0.40683028737118837,0.014975582363102173,0.004815680730037698,0.03943835631337268,0.5276367652082116,0.050246234824867175,0.010446371328722094,0.03943835631337268,0.17246611856868163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 15:00:00,0.11925804850240386,0.2735564583209941,0.2494705056995311,0.024027736959948365,0.13469612855695917,0.21838684261922658,0.8855,0.7581866543921421,0.1655418106649244,0.23769589247347436,0.11542495066970475,0.01717494657694551,0.1408725786530666,0.30050454973449714,0.23694033763163155,0.2712777724228758,0.18933905560644693,0.27662521799977885,0.019145249549913274,0.4548460393743932,0.2794307468231412,0.028963120370429717,0.27555128387093347,0.4322307049919364,0.4627171690807988,0.1655418106649244,0.2075438320546719,0.014432529856007466,0.004895558387499626,0.03945218942580969,0.3594484749116019,0.041975687159626414,0.007527116612617957,0.03945218942580969,0.16209078609121583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 16:00:00,0.11332842847231009,0.2236569538817519,0.05211888168350341,0.03527602435333995,0.09968268443335512,0.041679953553506975,0.8855,0.6768944999858579,0.16533671132036937,0.028569653307952782,0.08647668564713923,0.014947243710478392,0.053222782640201166,0.31369609639912294,0.2259806908140611,0.08307245411959804,0.13746138925753257,0.06363329818402928,0.015695253727789085,0.3602672478093018,0.04817432020233813,0.031027606285671486,0.08403972859036343,0.4352603361675067,0.42910877616081294,0.1653367113203694,0.009685126849151949,0.016258574807137435,0.007903739818280362,0.03947531987557953,0.13176715795651767,0.05086390477227905,0.0041738751360298615,0.03947531987557953,0.07164223295726654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 17:00:00,0.1158912696937141,0.19181226295945178,0.0,0.06103335240808478,0.10090551209511721,0.0,0.8855,0.6468843132133226,0.16515748972506414,0.0,0.05840537684703819,0.012874421369701567,0.0,0.3324655209217481,0.23480221614801994,0.0,0.10976393953208319,0.0,0.03231359880247978,0.32531399055330695,0.0,0.036609211519158684,0.0,0.4562131587712974,0.4505265362633939,0.16515748972506417,0.0,0.023018181005167924,0.014430316276411118,0.039489243011948935,0.0,0.05666347666571882,0.005257995764923211,0.039489243011948935,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 18:00:00,0.10074864676432446,0.166513194122579,0.0,0.07868414788232041,0.10233587556054748,0.0,0.8855,0.6103567625355839,0.16504375404209265,0.0,0.05258351909481003,0.014261681527027077,0.0,0.3735471897316993,0.25488136998855015,0.0,0.10627790733288053,0.0,0.09350821341571283,0.3205656807435164,0.0,0.05467357540448074,0.0,0.48908987953336375,0.45234988280323046,0.16504375404209268,0.0,0.04946761792560665,0.018579913095396732,0.03950151604520154,0.0,0.05384125474905731,0.009041236159621498,0.03950151604520154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 19:00:00,0.10963641178206177,0.15254435873172478,0.0,0.08693941246598665,0.10541312205821796,0.0,0.8855,0.597828019735102,0.16472900905955987,0.0,0.04763786550480223,0.014780203130921751,0.0,0.41308784982575564,0.2658794053817014,0.0,0.1149629931386306,0.0,0.21131707539557384,0.34059127850297255,0.0,0.07192316308185426,0.0,0.5243942250557888,0.4433779748423816,0.16472900905955987,0.0,0.07470157402205123,0.025035415100718213,0.039481706485556455,0.0,0.05148704072893736,0.016847340541862797,0.03948170648555646,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 20:00:00,0.11667608604978498,0.14464761134494641,0.0,0.10138263098800786,0.11687659433130694,0.0,0.8855,0.5951011277598022,0.1642790150922376,0.0,0.04522516582482809,0.012982127961688803,0.0,0.4486917321798214,0.2790589847244355,0.0,0.12189681685435216,0.0,0.3247389506054295,0.3640139173686672,0.0,0.07733642047036095,0.0,0.5216368476355457,0.44005689433364337,0.16427901509223763,0.0,0.09249919461281908,0.03924526722321621,0.039471690595144014,0.0,0.04829042022870371,0.021878519083785877,0.039471690595144014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 21:00:00,0.11773393672879512,0.1518022410910013,0.0,0.10231652120876983,0.13361010001343537,0.0,0.8855,0.5991661156236602,0.16360557959594355,0.0,0.04717841955255199,0.011369490802382672,0.0,0.4570882540922806,0.2819314636472159,0.0,0.13153470406154213,0.0,0.4155694501793161,0.38730936369776753,0.0,0.07819336311022172,0.0,0.5121990769751009,0.438742880120663,0.16360557959594357,0.0,0.0980766767416219,0.05795863804515216,0.039482330629387254,0.0,0.0549532404526538,0.02988929007039993,0.039482330629387254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 22:00:00,0.18442457629065676,0.19052384959824945,0.0,0.15525571031509822,0.18975583628378342,0.0,0.8855,0.6118310252212623,0.16300228399227062,0.0,0.06959249784393513,0.01887701796194836,0.0,0.47651744029094556,0.2893482148605911,0.0,0.13827528075819048,0.0,0.4594992394822922,0.4222136395084775,0.0,0.08108561664870445,0.0,0.48886519702004455,0.3847951157467453,0.16300228399227065,0.0,0.12170798368983081,0.09856494674599856,0.03949321448939848,0.0,0.049870700945053484,0.03828302279782752,0.03949321448939848,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-22 23:00:00,0.20299063381040283,0.21778505592167371,0.0,0.11295488061283558,0.2108452822011523,0.0,0.8855,0.6356315886976511,0.16241994017082623,0.0,0.06981019592577087,0.030139046552615303,0.0,0.4590646491265611,0.26658481032213593,0.0,0.13887841769941764,0.0,0.45276821176787263,0.45627434313849313,0.0,0.07964678373557506,0.0,0.5083017939487824,0.3836545264405471,0.16241994017082623,0.0,0.10885738975388429,0.11052547326680223,0.03950391222093471,0.0,0.055444609272330414,0.054696739259390476,0.03950391222093472,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 00:00:00,0.20001405488886928,0.23402990767006107,0.0,0.05506764853489717,0.19627057301674064,0.0,0.8855,0.6337335797516405,0.16177489604502673,0.0,0.0641525118529242,0.03681591610427455,0.0,0.43592366815646266,0.23979203271404906,0.0,0.13789030556940218,0.0,0.44704319369691214,0.47089497693903626,0.0,0.06696166837114387,0.0,0.4973017753388034,0.337292642832804,0.16177489604502676,0.0,0.10550179091070667,0.11288656206164453,0.03951695143707793,0.0,0.05433136744921413,0.06830568768112674,0.039516951437077924,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 01:00:00,0.21768164477328966,0.26095095698393694,0.0,0.03517575537131551,0.1785376732341755,0.0,0.8855,0.6351508451751405,0.1612276208237224,0.0,0.06215585463341396,0.048179433804124226,0.0,0.41273326770563057,0.23760631329948284,0.0,0.1434230105141318,0.0,0.48168336099168657,0.4958041117171272,0.0,0.05867112868942876,0.0,0.4617775605760462,0.3229941868605358,0.1612276208237224,0.0,0.12864927054220243,0.11868688081728644,0.0395295748451785,0.0,0.06188430453314447,0.08174434685967609,0.0395295748451785,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 02:00:00,0.24912376593140026,0.2794653217032946,0.0,0.05957463238954269,0.16331314666576482,0.0,0.8855,0.6485577422217926,0.1607927459263938,0.0,0.06688714628943489,0.05555588133770734,0.0,0.39518436041273014,0.24215045122160633,0.0,0.16287733875936042,0.0,0.49633866197984866,0.5160435841959865,0.0,0.061780923602230475,0.0,0.4365290653818502,0.3332151780022264,0.1607927459263938,0.0,0.16749722309394555,0.11316632294967777,0.03953920395556526,0.0,0.07543297079903723,0.0955377206587259,0.03953920395556526,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 03:00:00,0.27689244592744217,0.30243993949887216,0.0,0.10262195884958666,0.17773909370111907,0.0,0.8855,0.6775270823557011,0.1605252554195141,0.0,0.08012091380707019,0.05878092458476392,0.0,0.3997337214839828,0.24560751561778327,0.0,0.18359343616411516,0.0,0.4948625231272107,0.5429856862900928,0.0,0.06498767565113482,0.0,0.4308539773822038,0.34628926049398623,0.16052525541951412,0.0,0.1952990686295199,0.10909004392496387,0.03954013285993288,0.0,0.08833391076123062,0.10539209264122518,0.03954013285993288,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 04:00:00,0.2880165317463366,0.31799987721520595,0.0,0.1372028183778347,0.18113305064137256,0.0,0.8855,0.699169889005397,0.1603887610592217,0.0,0.08517877657674082,0.06407513901980981,0.0,0.3804693001325436,0.2236238296764321,0.0,0.1941893130038264,0.0,0.48941342891354317,0.559220854271743,0.0,0.057771765110739254,0.0,0.42907199827348963,0.364137014031704,0.1603887610592217,0.0,0.22334903360815783,0.1169617856130643,0.039487480217502105,0.0,0.09936419357132596,0.1130552221263622,0.0394874802175021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 05:00:00,0.28565221802717544,0.3449312079919228,0.0,0.13513147486497057,0.20855608435382664,0.0,0.8855,0.7098076278347893,0.16037038763291497,0.0,0.07310530530007561,0.06992378506491517,0.0,0.33596340441706485,0.1936562967473595,0.0,0.1934708819102459,0.0,0.4777453887233794,0.5809330827605294,0.0,0.05350017079794671,0.0,0.43769138172677324,0.3547190464446968,0.16037038763291497,0.0,0.22991173922569694,0.12019927966126445,0.03934727937896122,0.0,0.12832251743816728,0.1261171467306517,0.039347279378961215,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 06:00:00,0.2920203449731445,0.3759781737516427,0.0,0.11807250881996086,0.21815727225372933,0.0,0.8855,0.7180742632201743,0.16047129922648207,0.0,0.06941476048178645,0.08419483075270401,0.0,0.30493110444031474,0.17915887106200729,0.0,0.19389524462274194,0.0,0.4902899906505992,0.5996356268025911,0.0,0.05208427073855608,0.0,0.433853181505603,0.330635959374411,0.1604712992264821,0.0,0.26693271973974797,0.1293931938691702,0.03918339129441214,0.0,0.18442111902336236,0.1759037003573232,0.03918339129441213,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 07:00:00,0.308286415121859,0.4027891233189258,0.0,0.10446230072184813,0.2137486694722814,0.0,0.8855,0.714161026056695,0.16048982439161763,0.0,0.07465884572505797,0.09889484420606617,0.0,0.2952339163152615,0.17230416621654066,0.0,0.1899743234588695,0.0,0.5218371957744412,0.6040962569027011,0.0,0.04499797479942181,0.0,0.4152734446979649,0.31762584685650247,0.16048982439161766,0.0009846069649408979,0.3049404800004892,0.14883461369271625,0.03906988648908242,0.0,0.2545968985124195,0.22584810455239565,0.03906988648908241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 08:00:00,0.3313910053317404,0.40535063114266406,0.29135123632629295,0.09286259620428777,0.20253467471619066,0.1088000251149469,0.8855,0.7147264713352792,0.16053551504849362,0.2353675745803067,0.08365805363650086,0.11919537198173173,0.17896593455890933,0.291766923866028,0.1728097813736623,0.08521023306522017,0.1718886761048562,0.2126266306210487,0.5454954616541154,0.5914312387375282,0.28613246273069304,0.0476667218572811,0.14641509756688417,0.3907905170293539,0.3027545654999984,0.16053551504849362,0.2571299215384409,0.31464407634658087,0.1577020642676303,0.039031354600476915,0.0974090149562301,0.31995396227112566,0.24579625066117,0.039031354600476915,0.0819463829451158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 09:00:00,0.33747451802760575,0.3440316056433688,0.5340221571250425,0.08824673985775619,0.23077652224099124,0.2214578474833682,0.8855,0.7337182917744217,0.1605701259854402,0.4639133241987836,0.08339813216598894,0.11289293455090639,0.3829024450045435,0.2735923493626701,0.16504847580645438,0.3975924699943326,0.12796721364740288,0.4787192818067058,0.5569780692261037,0.5403059823679639,0.5311638952082771,0.04215159609784123,0.43214734858158044,0.33875330760267697,0.2477024923725023,0.1605701259854402,0.46676260991201035,0.2769333928592176,0.14186205901221668,0.03897443837097135,0.38517452118472595,0.36698770069487313,0.2421341332549322,0.03897443837097136,0.24460965432185025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 10:00:00,0.2862204784860329,0.31902565232226654,0.6521174732787836,0.057741395292753545,0.17905181789884766,0.25848291190504563,0.8855,0.758472007711907,0.16054140375358805,0.5695496776878329,0.073634899013096,0.07469015149736451,0.5119510739615547,0.3299452415443263,0.18945829643205755,0.5411576943227301,0.18442446689427636,0.5996596448821528,0.4150108970349704,0.5390284266351021,0.6343022482534462,0.026377692064463144,0.5961084797130801,0.2931803020320848,0.2624450245876689,0.16054140375358808,0.6041263897502328,0.22824210206692327,0.10829624245615026,0.0389418026621442,0.5364565619615622,0.4830810539100631,0.21873257115296202,0.03894180266214419,0.3312425914235637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 11:00:00,0.2757855649391142,0.3045333084542837,0.7102671258777841,0.03227162964649832,0.24048326869407866,0.250014111374072,0.8855,0.8025756935071866,0.16054867457559005,0.5948979992743912,0.054784413707864923,0.07074641841762186,0.5609361589917092,0.33079094105745355,0.22512527072794675,0.5890994389641386,0.2550271064633031,0.6432979212249582,0.44655424545596734,0.5706169898130674,0.6829593461793351,0.0405325727157953,0.669602722960458,0.2757630285929563,0.3581978856159745,0.16054867457559005,0.6688536324410496,0.2087267721031449,0.11201662335500784,0.038933619295072164,0.625269043707116,0.5435375297172238,0.2403797488412125,0.038933619295072164,0.38094232871483347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 12:00:00,0.21898099178217909,0.2797569819239133,0.7012129808208237,0.024595267531674965,0.3064146359100133,0.2457560755789172,0.8855,0.8362807096044463,0.16047836791181608,0.5621478065589917,0.042917878525880776,0.05988148465731445,0.5636727083461943,0.3206244211663406,0.24728874399272888,0.5727271776175793,0.26641215729282847,0.6146896151677004,0.4266123159585784,0.6174456626658263,0.6584597424518064,0.05800891870610264,0.6471078055083231,0.3125204554296273,0.44349172151154387,0.1604783679118161,0.5915797988036824,0.19564817132356238,0.13254755476111152,0.03893098732701172,0.6295410092227054,0.5577360994205375,0.24834430260428222,0.03893098732701172,0.3558399519859208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-11-23 13:00:00,0.17234258734887015,0.28698412609857527,0.6309391141461519,0.012384750472255436,0.32136488747860154,0.24051533285408805,0.8855,0.864820796561556,0.16041544864203572,0.5125251851301096,0.04552779547420905,0.05273352260036483,0.49670106805690845,0.3249899008911586,0.292237414034078,0.5227991168157766,0.2652831420019828,0.5443859407926935,0.334665965365096,0.6415945220566008,0.584910667781699,0.07771590050756448,0.5702375541382383,0.32635524309397396,0.4604348710323155,0.16041544864203575,0.44524180070358327,0.14160709715473307,0.12730290020294954,0.038940590300891156,0.5944085943925632,0.48411655864225156,0.1956830421514194,0.03894059030089115,0.3481948025237168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
