generator,week,value
ES1 5 onwind,29,4150.453988785024
ES1 5 onwind,30,0.0
ES1 5 onwind,31,4150.453988785024
ES1 5 onwind,32,4150.453988785024
ES1 5 onwind,33,4150.453988785023
ES1 5 onwind,34,4150.453988785024
ES1 5 onwind,35,4150.453988785023
ES1 5 onwind,36,4150.453988785024
ES1 5 onwind,37,4150.453988785024
ES1 5 onwind,38,4150.453988785024
ES1 5 onwind,39,0.0
ES1 5 onwind,40,4150.453988785023
ES1 5 onwind,41,4150.453988785025
ES1 5 onwind,42,4150.453988785024
ES1 5 onwind,43,4150.453988785024
ES1 5 onwind,44,4150.453988785025
ES1 5 onwind,45,0.0
ES1 5 onwind,46,4150.453988785024
ES1 5 onwind,47,4150.453988785023
ES1 5 onwind,48,0.0
ES1 5 onwind,49,4150.453988785024
ES1 5 onwind,50,2688.755922132053
ES1 5 onwind,51,0.0
ES1 5 onwind,52,0.0
ES1 5 onwind,53,4150.453988785024
ES1 5 solar,1,2270.9839365368257
ES1 5 solar,2,2270.9839365368257
ES1 5 solar,3,2270.9839365368257
ES1 5 solar,4,2270.9839365368257
ES1 5 solar,5,2270.9839365368257
ES1 5 solar,6,2270.9839365368257
ES1 5 solar,7,2270.9839365368257
ES1 5 solar,8,2270.983936536826
ES1 5 solar,9,2270.9839365368257
ES1 5 solar,10,2270.9839365368252
ES1 5 solar,11,2270.9839365368257
ES1 5 solar,12,2270.9839365368252
ES1 5 solar,13,2270.9839365368252
ES1 5 solar,14,2270.983936536826
ES1 5 solar,15,2270.9839365368257
ES1 5 solar,16,2270.9839365368257
ES1 5 solar,17,2270.9839365368257
ES1 5 solar,18,2270.9839365368257
ES1 5 solar,19,2270.983936536826
ES1 5 solar,20,2270.9839365368257
ES1 5 solar,21,2270.9839365368257
ES1 5 solar,22,2270.9839365368257
ES1 5 solar,23,2270.9839365368257
ES1 5 solar,24,2270.983936536826
ES1 5 solar,25,2270.9839365368257
ES1 5 solar,26,2270.9839365368257
ES1 5 solar,27,2270.9839365368257
ES1 5 solar,28,2270.9839365368252
ES1 5 solar,29,2270.9839365368257
ES1 5 solar,30,2270.983936536826
ES1 5 solar,31,2270.9839365368257
ES1 5 solar,32,2270.9839365368257
ES1 5 solar,33,2270.9839365368257
ES1 5 solar,34,2270.983936536826
ES1 5 solar,35,2270.983936536826
ES1 5 solar,36,2270.9839365368257
ES1 5 solar,37,2270.9839365368257
ES1 5 solar,38,2270.9839365368257
ES1 5 solar,39,2270.9839365368252
ES1 5 solar,40,2270.983936536826
ES1 5 solar,41,2270.9839365368252
ES1 5 solar,42,2270.9839365368257
ES1 5 solar,43,2270.9839365368252
ES1 5 solar,44,2270.9839365368257
ES1 5 solar,45,2270.9839365368252
ES1 5 solar,46,2270.983936536826
ES1 5 solar,47,2270.9839365368257
ES1 5 solar,48,2270.9839365368252
ES1 5 solar,49,2270.9839365368257
ES1 5 solar,50,2270.9839365368257
ES1 5 solar,51,2270.9839365368257
ES1 5 solar,52,2270.9839365368257
ES1 5 solar,53,2270.9839365368257
ES1 6 CCGT,1,0.0
ES1 6 CCGT,2,1064.8246404520592
ES1 6 CCGT,3,0.0
ES1 6 CCGT,4,0.0
ES1 6 CCGT,5,0.0
ES1 6 CCGT,6,0.0
ES1 6 CCGT,7,0.0
ES1 6 CCGT,8,968.9285056488147
ES1 6 CCGT,9,0.0
ES1 6 CCGT,10,0.0
ES1 6 CCGT,11,0.0
ES1 6 CCGT,12,0.0
ES1 6 CCGT,13,0.0
ES1 6 CCGT,14,0.0
ES1 6 CCGT,15,0.0
ES1 6 CCGT,16,0.0
ES1 6 CCGT,17,0.0
ES1 6 CCGT,18,0.0
ES1 6 CCGT,19,0.0
ES1 6 CCGT,20,0.0
ES1 6 CCGT,21,0.0
ES1 6 CCGT,22,0.0
ES1 6 CCGT,23,0.0
ES1 6 CCGT,24,0.0
ES1 6 CCGT,25,0.0
ES1 6 CCGT,26,0.0
ES1 6 CCGT,27,0.0
ES1 6 CCGT,28,0.0
ES1 6 CCGT,29,0.0
ES1 6 CCGT,30,0.0
ES1 6 CCGT,31,0.0
ES1 6 CCGT,32,0.0
ES1 6 CCGT,33,0.0
ES1 6 CCGT,34,0.0
ES1 6 CCGT,35,0.0
ES1 6 CCGT,36,0.0
ES1 6 CCGT,37,0.0
ES1 6 CCGT,38,0.0
ES1 6 CCGT,39,0.0
ES1 6 CCGT,40,0.0
ES1 6 CCGT,41,0.0
ES1 6 CCGT,42,0.0
ES1 6 CCGT,43,0.0
ES1 6 CCGT,44,0.0
ES1 6 CCGT,45,0.0
ES1 6 CCGT,46,0.0
ES1 6 CCGT,47,0.0
ES1 6 CCGT,48,0.0
ES1 6 CCGT,49,0.0
ES1 6 CCGT,50,633.0033376155016
ES1 6 CCGT,51,2312.6363047325644
ES1 6 CCGT,52,0.0
ES1 6 CCGT,53,0.0
ES1 6 offwind-ac,1,1993.006855849516
ES1 6 offwind-ac,2,1993.006855849516
ES1 6 offwind-ac,3,1993.0068558495157
ES1 6 offwind-ac,4,1993.006855849516
ES1 6 offwind-ac,5,1378.774873573857
ES1 6 offwind-ac,6,0.0
ES1 6 offwind-ac,7,1993.0068558495154
ES1 6 offwind-ac,8,0.0
ES1 6 offwind-ac,9,1993.0068558495157
ES1 6 offwind-ac,10,1993.006855849516
ES1 6 offwind-ac,11,1993.0068558495157
ES1 6 offwind-ac,12,1993.0068558495161
ES1 6 offwind-ac,13,0.0
ES1 6 offwind-ac,14,0.0
ES1 6 offwind-ac,15,1993.006855849516
ES1 6 offwind-ac,16,393.99519202160036
ES1 6 offwind-ac,17,1993.006855849516
ES1 6 offwind-ac,18,1993.006855849516
ES1 6 offwind-ac,19,1993.006855849516
ES1 6 offwind-ac,20,1993.0068558495161
ES1 6 offwind-ac,21,1993.006855849516
ES1 6 offwind-ac,22,1993.006855849516
ES1 6 offwind-ac,23,1993.006855849516
ES1 6 offwind-ac,24,1993.006855849516
ES1 6 offwind-ac,25,1993.006855849516
ES1 6 offwind-ac,26,1993.0068558495161
ES1 6 offwind-ac,27,1993.006855849516
ES1 6 offwind-ac,28,1993.0068558495163
ES1 6 offwind-ac,29,1993.0068558495161
ES1 6 offwind-ac,30,1993.0068558495161
ES1 6 offwind-ac,31,1993.006855849516
ES1 6 offwind-ac,32,1993.0068558495161
ES1 6 offwind-ac,33,1993.006855849516
ES1 6 offwind-ac,34,1993.006855849516
ES1 6 offwind-ac,35,1993.006855849516
ES1 6 offwind-ac,36,1993.0068558495157
ES1 6 offwind-ac,37,1993.0068558495157
ES1 6 offwind-ac,38,1993.0068558495161
ES1 6 offwind-ac,39,0.0
ES1 6 offwind-ac,40,1993.0068558495161
ES1 6 offwind-ac,41,1993.006855849516
ES1 6 offwind-ac,42,1993.006855849516
ES1 6 offwind-ac,43,1993.0068558495161
ES1 6 offwind-ac,44,0.0
ES1 6 offwind-ac,45,1993.006855849516
ES1 6 offwind-ac,46,0.0
ES1 6 offwind-ac,47,1993.006855849516
ES1 6 offwind-ac,48,1993.0068558495157
ES1 6 offwind-ac,49,1993.006855849516
ES1 6 offwind-ac,50,1993.006855849516
ES1 6 offwind-ac,51,195.50683565877574
ES1 6 offwind-ac,52,0.0
ES1 6 offwind-ac,53,1993.0068558495154
ES1 6 onwind,1,2619.4774169594352
ES1 6 onwind,2,2619.4774169594352
ES1 6 onwind,3,2619.4774169594352
ES1 6 onwind,4,2619.4774169594357
ES1 6 onwind,5,0.0
ES1 6 onwind,6,0.0
ES1 6 onwind,7,2619.4774169594352
ES1 6 onwind,8,0.0
ES1 6 onwind,9,2619.4774169594352
ES1 6 onwind,10,648.7629325702443
ES1 6 onwind,11,2619.477416959435
ES1 6 onwind,12,0.0
ES1 6 onwind,13,2619.4774169594352
ES1 6 onwind,14,2619.4774169594352
ES1 6 onwind,15,2619.4774169594352
ES1 6 onwind,16,2619.477416959435
ES1 6 onwind,17,2619.4774169594352
ES1 6 onwind,18,2619.4774169594352
ES1 6 onwind,19,2619.4774169594352
ES1 6 onwind,20,0.0
ES1 6 onwind,21,2619.4774169594352
ES1 6 onwind,22,2619.4774169594357
ES1 6 onwind,23,0.0
ES1 6 onwind,24,2619.4774169594352
ES1 6 onwind,25,2619.4774169594352
ES1 6 onwind,26,2619.477416959435
ES1 6 onwind,27,2619.477416959435
ES1 6 onwind,28,2619.4774169594352
ES1 6 onwind,29,2619.4774169594352
ES1 6 onwind,30,0.0
ES1 6 onwind,31,2619.4774169594352
ES1 6 onwind,32,2619.4774169594352
ES1 6 onwind,33,2619.4774169594352
ES1 6 onwind,34,2619.4774169594352
ES1 6 onwind,35,2619.4774169594352
ES1 6 onwind,36,2619.477416959435
ES1 6 onwind,37,2619.4774169594352
ES1 6 onwind,38,2619.4774169594357
ES1 6 onwind,39,0.0
ES1 6 onwind,40,2619.4774169594352
ES1 6 onwind,41,2619.4774169594352
ES1 6 onwind,42,2619.4774169594357
ES1 6 onwind,43,2619.4774169594352
ES1 6 onwind,44,2619.4774169594357
ES1 6 onwind,45,0.0
ES1 6 onwind,46,2619.4774169594352
ES1 6 onwind,47,2619.4774169594352
ES1 6 onwind,48,0.0
ES1 6 onwind,49,2619.4774169594352
ES1 6 onwind,50,2619.4774169594352
ES1 6 onwind,51,0.0
ES1 6 onwind,52,0.0
ES1 6 onwind,53,2619.477416959435
ES1 6 solar,1,1009.5005333050456
ES1 6 solar,2,1009.5005333050455
ES1 6 solar,3,1009.5005333050457
ES1 6 solar,4,1009.5005333050456
ES1 6 solar,5,1009.5005333050456
ES1 6 solar,6,1009.5005333050455
ES1 6 solar,7,1009.5005333050457
ES1 6 solar,8,1009.5005333050455
ES1 6 solar,9,1009.5005333050456
ES1 6 solar,10,1009.5005333050456
ES1 6 solar,11,1009.5005333050455
ES1 6 solar,12,1009.5005333050456
ES1 6 solar,13,1009.5005333050457
ES1 6 solar,14,1009.5005333050457
ES1 6 solar,15,1009.5005333050457
ES1 6 solar,16,1009.5005333050456
ES1 6 solar,17,1009.5005333050456
ES1 6 solar,18,1009.5005333050457
ES1 6 solar,19,1009.5005333050457
ES1 6 solar,20,1009.5005333050457
ES1 6 solar,21,1009.5005333050457
ES1 6 solar,22,1009.5005333050455
ES1 6 solar,23,1009.5005333050456
ES1 6 solar,24,1009.5005333050457
ES1 6 solar,25,1009.5005333050458
ES1 6 solar,26,1009.5005333050456
ES1 6 solar,27,1009.5005333050455
ES1 6 solar,28,1009.5005333050457
ES1 6 solar,29,1009.5005333050457
ES1 6 solar,30,1009.5005333050455
ES1 6 solar,31,1009.5005333050456
ES1 6 solar,32,1009.5005333050457
ES1 6 solar,33,1009.5005333050457
ES1 6 solar,34,1009.5005333050455
ES1 6 solar,35,1009.5005333050457
ES1 6 solar,36,1009.5005333050456
ES1 6 solar,37,1009.5005333050456
ES1 6 solar,38,1009.5005333050455
ES1 6 solar,39,1009.5005333050456
ES1 6 solar,40,1009.5005333050453
ES1 6 solar,41,1009.5005333050457
ES1 6 solar,42,1009.5005333050456
ES1 6 solar,43,1009.5005333050457
ES1 6 solar,44,1009.5005333050457
ES1 6 solar,45,1009.5005333050453
ES1 6 solar,46,1009.5005333050458
ES1 6 solar,47,1009.5005333050456
ES1 6 solar,48,1009.5005333050455
ES1 6 solar,49,1009.5005333050455
ES1 6 solar,50,1009.5005333050456
ES1 6 solar,51,1009.5005333050455
ES1 6 solar,52,1009.5005333050458
ES1 6 solar,53,1009.5005333050457
ES1 7 CCGT,1,46.0
ES1 7 CCGT,2,46.0
ES1 7 CCGT,3,46.0
ES1 7 CCGT,4,46.0
ES1 7 CCGT,5,46.0
ES1 7 CCGT,6,46.0
ES1 7 CCGT,7,46.0
ES1 7 CCGT,8,46.0
ES1 7 CCGT,9,46.0
ES1 7 CCGT,10,46.0
ES1 7 CCGT,11,46.0
ES1 7 CCGT,12,46.0
ES1 7 CCGT,13,46.0
ES1 7 CCGT,14,46.0
ES1 7 CCGT,15,46.0
ES1 7 CCGT,16,46.0
ES1 7 CCGT,17,46.0
ES1 7 CCGT,18,46.0
ES1 7 CCGT,19,46.0
ES1 7 CCGT,20,46.0
ES1 7 CCGT,21,46.0
ES1 7 CCGT,22,46.0
ES1 7 CCGT,23,46.0
ES1 7 CCGT,24,46.0
ES1 7 CCGT,25,46.0
ES1 7 CCGT,26,46.0
ES1 7 CCGT,27,46.0
ES1 7 CCGT,28,46.0
ES1 7 CCGT,29,46.0
ES1 7 CCGT,30,46.0
ES1 7 CCGT,31,46.0
ES1 7 CCGT,32,46.0
ES1 7 CCGT,33,46.0
ES1 7 CCGT,34,46.0
ES1 7 CCGT,35,46.0
ES1 7 CCGT,36,46.0
ES1 7 CCGT,37,46.0
ES1 7 CCGT,38,46.0
ES1 7 CCGT,39,46.0
ES1 7 CCGT,40,46.0
ES1 7 CCGT,41,46.0
ES1 7 CCGT,42,46.0
ES1 7 CCGT,43,46.0
ES1 7 CCGT,44,46.0
ES1 7 CCGT,45,46.0
ES1 7 CCGT,46,46.0
ES1 7 CCGT,47,46.0
ES1 7 CCGT,48,46.0
ES1 7 CCGT,49,46.0
ES1 7 CCGT,50,46.0
ES1 7 CCGT,51,46.0
ES1 7 CCGT,52,46.0
ES1 7 CCGT,53,46.0
ES1 7 onwind,1,3638.9477604182766
ES1 7 onwind,2,0.0
ES1 7 onwind,3,3638.947760418276
ES1 7 onwind,4,0.0
ES1 7 onwind,5,0.0
ES1 7 onwind,6,0.0
ES1 7 onwind,7,0.0
ES1 7 onwind,8,0.0
ES1 7 onwind,9,3638.9477604182757
ES1 7 onwind,10,99.9076947105153
ES1 7 onwind,11,0.0
ES1 7 onwind,12,0.0
ES1 7 onwind,13,0.0
ES1 7 onwind,14,0.0
ES1 7 onwind,15,3638.947760418276
ES1 7 onwind,16,0.0
ES1 7 onwind,17,0.0
ES1 7 onwind,18,3638.947760418276
ES1 7 onwind,19,3638.9477604182757
ES1 7 onwind,20,1905.4208450431877
ES1 7 onwind,21,3638.947760418276
ES1 7 onwind,22,3638.947760418276
ES1 7 onwind,23,3638.947760418276
ES1 7 onwind,24,3638.9477604182766
ES1 7 onwind,25,3638.9477604182766
ES1 7 onwind,26,3638.9477604182757
ES1 7 onwind,27,3638.9477604182766
ES1 7 onwind,28,3638.9477604182766
ES1 7 onwind,29,3638.9477604182766
ES1 7 onwind,30,3638.947760418276
ES1 7 onwind,31,3638.9477604182766
ES1 7 onwind,32,3638.947760418276
ES1 7 onwind,33,3638.9477604182766
ES1 7 onwind,34,3638.9477604182757
ES1 7 onwind,35,3638.9477604182757
ES1 7 onwind,36,3638.947760418276
ES1 7 onwind,37,3638.947760418276
ES1 7 onwind,38,3638.9477604182766
ES1 7 onwind,39,0.0
ES1 7 onwind,40,3638.947760418276
ES1 7 onwind,41,3638.9477604182766
ES1 7 onwind,42,0.0
ES1 7 onwind,43,0.0
ES1 7 onwind,44,0.0
ES1 7 onwind,45,2336.9502084237392
ES1 7 onwind,46,3638.9477604182766
ES1 7 onwind,47,3638.9477604182753
ES1 7 onwind,48,3638.947760418276
ES1 7 onwind,49,3638.947760418276
ES1 7 onwind,50,3638.947760418276
ES1 7 onwind,51,3638.947760418276
ES1 7 onwind,52,1841.4285251020822
ES1 7 onwind,53,3638.947760418276
ES1 7 solar,1,1651.1136164862935
ES1 7 solar,2,1651.1136164862935
ES1 7 solar,3,1651.1136164862933
ES1 7 solar,4,1651.1136164862937
ES1 7 solar,5,1651.1136164862935
ES1 7 solar,6,1651.1136164862935
ES1 7 solar,7,1651.1136164862933
ES1 7 solar,8,1651.1136164862935
ES1 7 solar,9,1651.1136164862937
ES1 7 solar,10,1651.1136164862933
ES1 7 solar,11,1651.1136164862937
ES1 7 solar,12,1651.1136164862933
ES1 7 solar,13,1651.1136164862933
ES1 7 solar,14,1651.1136164862937
ES1 7 solar,15,1651.1136164862933
ES1 7 solar,16,1651.1136164862937
ES1 7 solar,17,1651.1136164862935
ES1 7 solar,18,1651.1136164862937
ES1 7 solar,19,1651.1136164862935
ES1 7 solar,20,1651.1136164862933
ES1 7 solar,21,1651.1136164862933
ES1 7 solar,22,1651.1136164862935
ES1 7 solar,23,1651.1136164862937
ES1 7 solar,24,1651.1136164862935
ES1 7 solar,25,1651.1136164862935
ES1 7 solar,26,1651.1136164862935
ES1 7 solar,27,1651.1136164862935
ES1 7 solar,28,1651.1136164862935
ES1 7 solar,29,1651.1136164862935
ES1 7 solar,30,1651.1136164862937
ES1 7 solar,31,1651.1136164862933
ES1 7 solar,32,1651.1136164862933
ES1 7 solar,33,1651.1136164862935
ES1 7 solar,34,1651.1136164862935
ES1 7 solar,35,1651.1136164862935
ES1 7 solar,36,1651.1136164862933
ES1 7 solar,37,1651.1136164862933
ES1 7 solar,38,1651.1136164862935
ES1 7 solar,39,1651.1136164862935
ES1 7 solar,40,1651.1136164862937
ES1 7 solar,41,1651.1136164862933
ES1 7 solar,42,1651.1136164862935
ES1 7 solar,43,1651.1136164862935
ES1 7 solar,44,1651.1136164862937
ES1 7 solar,45,1651.1136164862935
ES1 7 solar,46,1651.1136164862937
ES1 7 solar,47,1651.1136164862937
ES1 7 solar,48,1651.1136164862937
ES1 7 solar,49,1651.1136164862935
ES1 7 solar,50,1651.1136164862933
ES1 7 solar,51,1651.1136164862935
ES1 7 solar,52,1651.1136164862935
ES1 7 solar,53,1651.1136164862937
ES1 8 CCGT,1,3926.6
ES1 8 CCGT,2,3926.6
ES1 8 CCGT,3,3926.6
ES1 8 CCGT,4,3926.6
ES1 8 CCGT,5,3926.6
ES1 8 CCGT,6,3926.6
ES1 8 CCGT,7,3926.6
ES1 8 CCGT,8,3926.6
ES1 8 CCGT,9,3926.6
ES1 8 CCGT,10,3926.6
ES1 8 CCGT,11,3926.6
ES1 8 CCGT,12,3926.6
ES1 8 CCGT,13,3926.6
ES1 8 CCGT,14,3926.6
ES1 8 CCGT,15,3926.6
ES1 8 CCGT,16,3926.6
ES1 8 CCGT,17,3926.6
ES1 8 CCGT,18,3926.6
ES1 8 CCGT,19,3926.6
ES1 8 CCGT,20,3926.6
ES1 8 CCGT,21,3926.6
ES1 8 CCGT,22,3926.6
ES1 8 CCGT,23,3926.6
ES1 8 CCGT,24,3926.6
ES1 8 CCGT,25,3926.6
ES1 8 CCGT,26,3926.6
ES1 8 CCGT,27,3926.6
ES1 8 CCGT,28,3926.6
ES1 8 CCGT,29,3926.6
ES1 8 CCGT,30,3926.6
ES1 8 CCGT,31,3926.6
ES1 8 CCGT,32,3926.6
ES1 8 CCGT,33,3926.6
ES1 8 CCGT,34,3926.6
ES1 8 CCGT,35,3926.6
ES1 8 CCGT,36,3926.6
ES1 8 CCGT,37,3926.6
ES1 8 CCGT,38,3926.6
ES1 8 CCGT,39,3926.6
ES1 8 CCGT,40,3926.6
ES1 8 CCGT,41,3926.6
ES1 8 CCGT,42,3926.6
ES1 8 CCGT,43,3926.6
ES1 8 CCGT,44,3926.6
ES1 8 CCGT,45,3926.6
ES1 8 CCGT,46,3926.6
ES1 8 CCGT,47,3926.6
ES1 8 CCGT,48,3926.6
ES1 8 CCGT,49,3926.6
ES1 8 CCGT,50,3926.6
ES1 8 CCGT,51,3926.6
ES1 8 CCGT,52,3926.6
ES1 8 CCGT,53,3926.6
ES1 8 offwind-ac,1,694.826477714733
ES1 8 offwind-ac,2,0.0
ES1 8 offwind-ac,3,694.826477714733
ES1 8 offwind-ac,4,694.8264777147331
ES1 8 offwind-ac,5,0.0
ES1 8 offwind-ac,6,694.826477714733
ES1 8 offwind-ac,7,694.8264777147331
ES1 8 offwind-ac,8,0.0
ES1 8 offwind-ac,9,694.826477714733
ES1 8 offwind-ac,10,694.8264777147327
ES1 8 offwind-ac,11,694.826477714733
ES1 8 offwind-ac,12,694.826477714733
ES1 8 offwind-ac,13,0.0
ES1 8 offwind-ac,14,694.8264777147331
ES1 8 offwind-ac,15,694.8264777147331
ES1 8 offwind-ac,16,0.0
ES1 8 offwind-ac,17,694.826477714733
ES1 8 offwind-ac,18,694.8264777147328
ES1 8 offwind-ac,19,694.826477714733
ES1 8 offwind-ac,20,694.826477714733
ES1 8 offwind-ac,21,0.0
ES1 8 offwind-ac,22,694.826477714733
ES1 8 offwind-ac,23,664.6848182933095
ES1 8 offwind-ac,24,694.8264777147328
ES1 8 offwind-ac,25,694.826477714733
ES1 8 offwind-ac,26,694.826477714733
ES1 8 offwind-ac,27,694.8264777147331
ES1 8 offwind-ac,28,694.8264777147328
ES1 8 offwind-ac,29,694.826477714733
ES1 8 offwind-ac,30,694.8264777147328
ES1 8 offwind-ac,31,694.8264777147331
ES1 8 offwind-ac,32,694.826477714733
ES1 8 offwind-ac,33,694.8264777147328
ES1 8 offwind-ac,34,694.826477714733
ES1 8 offwind-ac,35,694.8264777147331
ES1 8 offwind-ac,36,694.8264777147331
ES1 8 offwind-ac,37,694.826477714733
ES1 8 offwind-ac,38,694.826477714733
ES1 8 offwind-ac,39,694.826477714733
ES1 8 offwind-ac,40,694.826477714733
ES1 8 offwind-ac,41,694.826477714733
ES1 8 offwind-ac,42,694.8264777147331
ES1 8 offwind-ac,43,694.8264777147331
ES1 8 offwind-ac,44,694.826477714733
ES1 8 offwind-ac,45,0.0
ES1 8 offwind-ac,46,694.8264777147328
ES1 8 offwind-ac,47,694.826477714733
ES1 8 offwind-ac,48,0.0
ES1 8 offwind-ac,49,694.8264777147328
ES1 8 offwind-ac,50,0.0
ES1 8 offwind-ac,51,694.8264777147328
ES1 8 offwind-ac,52,0.0
ES1 8 offwind-ac,53,694.8264777147328
ES1 8 onwind,1,742.1419460642877
ES1 8 onwind,2,237.91184701509613
ES1 8 onwind,3,742.1419460642877
ES1 8 onwind,4,742.1419460642877
ES1 8 onwind,5,0.0
ES1 8 onwind,6,742.1419460642876
ES1 8 onwind,7,742.1419460642877
ES1 8 onwind,8,0.0
ES1 8 onwind,9,742.1419460642877
ES1 8 onwind,10,742.1419460642877
ES1 8 onwind,11,742.1419460642877
ES1 8 onwind,12,711.1936654470449
ES1 8 onwind,13,0.0
ES1 8 onwind,14,742.1419460642877
ES1 8 onwind,15,742.1419460642876
ES1 8 onwind,16,0.0
ES1 8 onwind,17,742.1419460642877
ES1 8 onwind,18,742.1419460642877
ES1 8 onwind,19,742.1419460642878
ES1 8 onwind,20,0.0
ES1 8 onwind,21,0.0
ES1 8 onwind,22,742.1419460642877
ES1 8 onwind,23,742.1419460642877
ES1 8 onwind,24,742.1419460642877
ES1 8 onwind,25,0.0
ES1 8 onwind,26,742.1419460642877
ES1 8 onwind,27,742.1419460642877
ES1 8 onwind,28,742.1419460642877
ES1 8 onwind,29,742.1419460642876
ES1 8 onwind,30,742.1419460642877
ES1 8 onwind,31,742.1419460642877
ES1 8 onwind,32,742.1419460642877
ES1 8 onwind,33,742.1419460642878
ES1 8 onwind,34,742.1419460642878
ES1 8 onwind,35,742.1419460642877
ES1 8 onwind,36,742.1419460642877
ES1 8 onwind,37,742.1419460642876
ES1 8 onwind,38,742.1419460642877
ES1 8 onwind,39,742.1419460642878
ES1 8 onwind,40,742.1419460642876
ES1 8 onwind,41,742.1419460642877
ES1 8 onwind,42,742.1419460642879
ES1 8 onwind,43,742.1419460642877
ES1 8 onwind,44,742.1419460642878
ES1 8 onwind,45,713.6676162589237
ES1 8 onwind,46,742.1419460642877
ES1 8 onwind,47,742.1419460642877
ES1 8 onwind,48,0.0
ES1 8 onwind,49,742.1419460642877
ES1 8 onwind,50,0.0
ES1 8 onwind,51,742.1419460642878
ES1 8 onwind,52,0.0
ES1 8 onwind,53,742.1419460642877
ES1 8 ror,1,110.3582475
ES1 8 ror,2,110.35824750000002
ES1 8 ror,3,0.0
ES1 8 ror,4,110.3582475
ES1 8 ror,5,110.3582475
ES1 8 ror,6,110.35824750000003
ES1 8 ror,7,110.3582475
ES1 8 ror,8,110.35824750000003
ES1 8 ror,9,110.35824750000002
ES1 8 ror,10,110.3582475
ES1 8 ror,11,110.3582475
ES1 8 ror,12,110.35824750000002
ES1 8 ror,13,110.3582475
ES1 8 ror,14,110.3582475
ES1 8 ror,15,110.35824750000002
ES1 8 ror,16,110.35824750000003
ES1 8 ror,17,110.35824749999999
ES1 8 ror,18,110.3582475
ES1 8 ror,19,110.35824749999999
ES1 8 ror,20,110.3582475
ES1 8 ror,21,110.35824749999999
ES1 8 ror,22,110.3582475
ES1 8 ror,23,110.3582475
ES1 8 ror,24,110.3582475
ES1 8 ror,25,110.35824750000002
ES1 8 ror,26,110.35824750000002
ES1 8 ror,27,110.35824750000002
ES1 8 ror,28,110.3582475
ES1 8 ror,29,110.3582475
ES1 8 ror,30,110.35824750000002
ES1 8 ror,31,110.3582475
ES1 8 ror,32,110.35824749999999
ES1 8 ror,33,110.3582475
ES1 8 ror,34,110.35824749999999
ES1 8 ror,35,110.35824750000002
ES1 8 ror,36,110.35824750000002
ES1 8 ror,37,110.3582475
ES1 8 ror,38,110.3582475
ES1 8 ror,39,110.35824750000002
ES1 8 ror,40,110.3582475
ES1 8 ror,41,110.35824750000002
ES1 8 ror,42,110.35824749999998
ES1 8 ror,43,110.35824750000002
ES1 8 ror,44,110.35824750000002
ES1 8 ror,45,110.3582475
ES1 8 ror,46,110.35824749999999
ES1 8 ror,47,110.3582475
ES1 8 ror,48,110.35824749999999
ES1 8 ror,49,110.3582475
ES1 8 ror,50,110.3582475
ES1 8 ror,51,110.35824750000002
ES1 8 ror,52,110.3582475
ES1 8 ror,53,110.35824750000002
ES1 8 solar,1,531.2068256319207
ES1 8 solar,2,531.2068256319207
ES1 8 solar,3,531.2068256319208
ES1 8 solar,4,531.2068256319207
ES1 8 solar,5,531.2068256319205
ES1 8 solar,6,531.2068256319205
ES1 8 solar,7,531.2068256319207
ES1 8 solar,8,531.2068256319207
ES1 8 solar,9,531.2068256319207
ES1 8 solar,10,0.0
ES1 8 solar,11,531.2068256319208
ES1 8 solar,12,531.2068256319207
ES1 8 solar,13,531.2068256319205
ES1 8 solar,14,531.2068256319205
ES1 8 solar,15,531.2068256319207
ES1 8 solar,16,531.2068256319208
ES1 8 solar,17,531.2068256319207
ES1 8 solar,18,531.2068256319205
ES1 8 solar,19,531.2068256319207
ES1 8 solar,20,531.2068256319207
ES1 8 solar,21,531.2068256319207
ES1 8 solar,22,531.2068256319205
ES1 8 solar,23,531.2068256319205
ES1 8 solar,24,531.2068256319207
ES1 8 solar,25,531.2068256319205
ES1 8 solar,26,531.2068256319205
ES1 8 solar,27,531.2068256319208
ES1 8 solar,28,531.2068256319207
ES1 8 solar,29,531.2068256319208
ES1 8 solar,30,531.2068256319208
ES1 8 solar,31,531.2068256319207
ES1 8 solar,32,531.2068256319208
ES1 8 solar,33,531.2068256319208
ES1 8 solar,34,531.2068256319207
ES1 8 solar,35,531.2068256319207
ES1 8 solar,36,531.2068256319207
ES1 8 solar,37,531.2068256319207
ES1 8 solar,38,531.2068256319208
ES1 8 solar,39,531.2068256319208
ES1 8 solar,40,531.2068256319207
ES1 8 solar,41,531.2068256319207
ES1 8 solar,42,531.2068256319207
ES1 8 solar,43,531.2068256319208
ES1 8 solar,44,531.2068256319207
ES1 8 solar,45,531.2068256319207
ES1 8 solar,46,531.2068256319207
ES1 8 solar,47,531.2068256319207
ES1 8 solar,48,531.2068256319207
ES1 8 solar,49,531.2068256319208
ES1 8 solar,50,531.2068256319207
ES1 8 solar,51,531.2068256319207
ES1 8 solar,52,531.2068256319205
ES1 8 solar,53,531.2068256319205
PT1 0 CCGT,1,1141.0
PT1 0 CCGT,2,1141.0
PT1 0 CCGT,3,1141.0
PT1 0 CCGT,4,1141.0
PT1 0 CCGT,5,1141.0
PT1 0 CCGT,6,1141.0
PT1 0 CCGT,7,1141.0
PT1 0 CCGT,8,1141.0
PT1 0 CCGT,9,1141.0
