snapshot,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2013-07-23 07:00:00,2185.2878611544643,5024.253580016451,2623.073254378693,4190.378223416475,3307.9020844395786,4991.311104731101,2968.6768059879287,2655.5393725522244,3954.0752638069016,2863.935631218828,3115.064368781172
2013-07-23 08:00:00,2309.2035398109065,5309.151420331591,2771.813339499645,4427.991569745828,3495.4750532043636,5274.340958107692,3137.0141713596895,2806.120433014836,4178.289166461555,3014.341349265778,3278.658650734222
2013-07-23 09:00:00,2360.4998028910895,5427.088026306203,2833.3859396714674,4526.354237463337,3573.1229542352407,5391.504290268455,3206.699282024948,2868.4551252517936,4271.104986553984,3100.5611876366406,3372.4388123633594
2013-07-23 10:00:00,2416.020464107288,5554.737058655193,2900.0292245633227,4632.817360169346,3657.1653882921896,5518.316367430694,3282.123166509698,2935.923262731795,4371.564462418732,3163.789069108607,3441.210930891393
2013-07-23 11:00:00,2440.763367475376,5611.624127419418,2929.728949352084,4680.2628822448505,3694.619081730613,5574.830445296474,3315.735984595293,2965.9905848696217,4416.334446228021,3053.6192756347264,3321.3807243652736
2013-07-23 12:00:00,2386.315569277848,5486.441743038523,2864.373457404999,4575.857017948619,3612.2006560612376,5450.468843055245,3241.7695664773983,2899.826179514838,4317.816216273704,3152.293090659158,3428.706909340842
2013-07-23 13:00:00,2335.4886837683334,5369.584295549954,2803.3642666465134,4478.394400785388,3535.2632586999243,5334.377593672423,3172.7220973476387,2838.0618700826626,4225.849691267087,3197.319006252831,3477.680993747169
2013-07-23 14:00:00,2329.2526674723113,5355.246904235393,2795.8789701550368,4466.436586278554,3525.8237099471507,5320.134208194056,3164.250574090294,2830.4839271048368,4214.566199412714,3192.5290152322277,3472.4709847677723
2013-07-23 15:00:00,2325.229431152297,5345.996974355032,2791.0497466121487,4458.721867241887,3519.733678493749,5310.944927240271,3158.7850752145873,2825.594931635271,4207.2865272486015,3180.075038578658,3458.9249614213413
2013-07-23 16:00:00,2286.204038848158,5256.272654515524,2744.206278246135,4383.889092586213,3460.660373395748,5221.808901988552,3105.769736120234,2778.1716755804878,4136.673707256714,3066.5522513903557,3335.4477486096443
2013-07-23 17:00:00,2238.7298502719887,5147.123481927256,2687.2214404400556,4292.855407953539,3388.7980022456036,5113.375386733885,3041.276849386897,2720.481529039617,4050.773575720191,3001.408373510148,3264.591626489852
2013-07-23 18:00:00,2189.0428817198112,5032.886847904789,2627.5805296853882,4197.578627850698,3313.5861137960874,4999.887766954635,2973.7779382719214,2660.1024349904856,3960.8696244934063,2998.055379795726,3260.944620204274
2013-07-23 19:00:00,2166.915081959732,4982.012233562799,2601.019800199504,4155.147673149027,3280.090940802376,4949.346721708815,2943.7176944555354,2633.212959907876,3920.8314275907896,2988.475397754519,3250.524602245481
2013-07-23 20:00:00,2137.6795647009612,4914.7960764321715,2565.927442454518,4099.087381482577,3235.8367122409873,4882.571280111308,2904.0017359587346,2597.6862594957015,3867.9324765315746,3079.9642262480456,3350.0357737519544
2013-07-23 21:00:00,1986.4058790684214,4566.998712930572,2384.348637241927,3809.013945703886,3006.851529593068,4537.054316248977,2698.498978232169,2413.860029840046,3594.216803160959,2881.1795988930007,3133.8204011069997
2013-07-23 22:00:00,1874.8281251266899,4310.467324248541,2250.4181709858317,3595.0590710869783,2837.954657285383,4282.204924463995,2546.9224760792417,2278.2718888174345,3392.3272284762493,2626.831075698955,2857.168924301045
2013-07-23 23:00:00,1741.1225714248794,4003.061321224522,2089.926975243852,3338.6732417684007,2635.562611983986,3976.814487433194,2365.285730109928,2115.794272712214,3150.3994568889234,2461.5763854881347,2677.4236145118653
2013-07-24 00:00:00,1655.5617456859075,3806.3461457688304,1987.225487898433,3174.6068835886085,2506.047943074968,3781.389112482691,2249.052787353236,2011.8216357261254,2995.585095532139,2332.2466279318405,2536.7533720681595
2013-07-24 01:00:00,1607.9534492324042,3696.8886421845505,1930.0796759742575,3083.3160416547116,2433.982570876376,3672.649287862897,2184.377717324042,1953.9685226696024,2909.442308256812,2284.3467177258053,2484.6532822741947
2013-07-24 02:00:00,1586.3620809816607,3647.2473518266092,1904.1628429607583,3041.9137161579306,2401.2994020764513,3623.333480077582,2155.0462066910836,1927.730913649602,2870.37473430941,2205.790864987908,2399.209135012092
2013-07-24 03:00:00,1601.0468935497129,3681.0095958899296,1921.7895088922999,3070.072440641766,2423.5280168813692,3656.874355558899,2174.9952775874126,1945.5757471135153,2896.9455377084196,2224.4718299682618,2419.5281700317382
2013-07-24 04:00:00,1704.5781748514157,3919.041124811237,2046.061528062619,3268.597877185339,2580.2448262822504,3893.3451854363097,2315.640781988927,2071.3858971969958,3084.2757680649047,2233.093813805348,2428.906186194652
2013-07-24 05:00:00,1822.3919450891694,4189.909904807828,2187.477290810191,3494.510566309081,2758.5812473427086,4162.437962699659,2475.6888073992,2214.5519811974336,3297.448834603988,2276.68273209284,2476.31726790716
2013-07-24 06:00:00,1999.2131813538003,4596.444323049724,2399.7216655201205,3833.57246797061,3026.238129719731,4566.306860618527,2715.897482986502,2429.423332084829,3617.390426216716,2581.805160105282,2808.194839894718
2013-07-24 07:00:00,2162.087198375715,4970.912317706366,2595.2247319480384,4145.890010305026,3272.7829030582934,4938.319584564272,2937.1590958046877,2627.346165344398,3912.095820993855,2930.5165064052167,3187.4834935947833
2013-07-24 08:00:00,2298.0725859922004,5283.55994766259,2758.4524876976548,4406.647513744382,3478.6259661832846,5248.917280802219,3121.892957803568,2792.5942122157053,4158.148740140845,3089.5442082892523,3360.4557917107472
2013-07-24 09:00:00,2354.8672720430695,5414.138124473696,2826.625026711424,4515.553630812003,3564.596910200478,5378.639296933156,3199.0475835989587,2861.6105315944023,4260.913445524227,3168.10006102715,3445.89993897285
2013-07-24 10:00:00,2414.7464392726165,5551.807914193079,2898.499970441408,4630.374365807735,3655.2368783319457,5515.406428461995,3280.3924251990575,2934.375080833099,4369.259232900096,3236.1179335197194,3519.8820664802806
2013-07-24 11:00:00,2444.0490104700543,5619.178236821713,2933.6728152454425,4686.563236124795,3699.5926074175577,5582.335024742066,3320.1994753437866,2969.9832645031,4422.279511828713,3154.2090870673997,3430.7909129326003
2013-07-24 12:00:00,2393.3562328378734,5502.629120329156,2872.8245986050533,4589.3577762627865,3622.8582111046912,5466.55008472437,3251.3341895098843,2908.381921586577,4330.5556425609,3238.033929927961,3521.966070072039
2013-07-24 13:00:00,2356.208350816408,5417.221434433816,2828.234767892387,4518.125203824225,3566.626920684945,5381.702390584418,3200.8694165575275,2863.240196750924,4263.340002912265,3265.815877847461,3552.184122152539
2013-07-24 14:00:00,2349.502956949717,5401.804884633214,2820.1860619875733,4505.267338763113,3556.476868262608,5366.386922328109,3191.7602517646833,2855.091870968315,4251.207215972078,3292.6398275628408,3581.3601724371592
2013-07-24 15:00:00,2351.1793054163895,5405.659022083364,2822.1982384637768,4508.481805028391,3559.0143813681925,5370.215789392186,3194.0375429628943,2857.1289524139675,4254.240412707125,3282.1018473175127,3569.8981526824873
2013-07-24 16:00:00,2320.8038712002813,5335.822051486633,2785.737600714972,4450.235676301552,3513.0346438950064,5300.836718191106,3152.77302645131,2820.2170366187493,4199.2788878680785,3182.4700340889603,3461.5299659110397
2013-07-24 17:00:00,2276.2800559254556,5233.456160810631,2732.294193507011,4364.859452295767,3445.6382958106897,5199.142008969215,3092.2881722268244,2766.1121534222266,4118.717182585237,3105.830177759304,3378.169822240696
2013-07-24 18:00:00,2215.7974032479065,5094.398881609194,2659.694866245594,4248.881509444535,3354.0848229612116,5060.996485297307,3010.12350579537,2692.6142548630946,4009.279444384752,3072.30024061508,3341.69975938492
2013-07-24 19:00:00,2197.558731930508,5052.465866151554,2637.8023861845013,4213.90811647831,3326.476680372455,5019.338411640147,2985.3465775588334,2670.450808734399,3976.2782639074435,3068.468247798597,3337.531752201403
2013-07-24 20:00:00,2176.5708491277665,5004.212065275668,2612.6099367024353,4173.662998837029,3294.707016290541,4971.4009959979,2956.834891757231,2644.946549034833,3938.3026407846587,3134.570123882925,3409.429876117075
2013-07-24 21:00:00,2026.9735119618995,4660.268839224219,2433.043307966048,3886.804029323615,3068.2593467482056,4629.712899199646,2753.6094252288767,2463.1574008248294,3667.6201641490898,2958.2984543247167,3217.7015456752833
2013-07-24 22:00:00,1914.1887871241636,4400.96247157808,2297.6640746470866,3670.534738995707,2897.5354650045,4372.106723128529,2600.3932734132372,2326.1025611613486,3463.5466878151465,2683.3529697420763,2918.6470302579237
2013-07-24 23:00:00,1771.6321135183216,4073.206622817265,2126.548587110753,3397.1765277964614,2681.7453505056187,4046.4998679993996,2406.7324299173692,2152.8691550230847,3205.6036374667733,2502.7703082653247,2722.2296917346753
2013-07-25 00:00:00,1677.9577612006542,3857.8374221028434,2014.1081656205097,3217.5521528927234,2539.949118165573,3832.542776458763,2279.4773977613354,2039.037043840039,3036.108603912363,2398.827503118229,2609.172496881771
2013-07-25 01:00:00,1625.7897969178014,3737.896664654154,1951.4892336810613,3117.51796271727,2460.981710319792,3713.388433424679,2208.6080956730075,1975.643069251342,2941.715521517709,2326.9776378091765,2531.0223621908235
2013-07-25 02:00:00,1600.376354163044,3679.4679409098694,1920.9846383018184,3068.7866541356548,2422.5130116391356,3655.3428087332677,2174.084361108128,1944.7609145352544,2895.732259014401,2275.724733888719,2475.275266111281
2013-07-25 03:00:00,1605.9418310723972,3692.26367724437,1927.6650642028135,3079.4586821363782,2430.937555149675,3668.0546473860045,2181.6449678861886,1951.5240249348196,2905.802472174756,2262.3127590310296,2460.6872409689704
2013-07-25 04:00:00,1676.8178442433168,3855.216608636741,2012.7398856166915,3215.3663158323343,2538.2236092537755,3829.9391468551903,2277.928839746552,2037.6518284569954,3034.046030132531,2249.3797832754,2446.6202167246
2013-07-25 05:00:00,1774.5154328809986,4079.835739231524,2130.009530649823,3402.7054097727396,2686.1098730472236,4053.0855193496127,2410.649370778292,2156.3729351096063,3210.820735851054,2313.565662951487,2516.4343370485135
2013-07-25 06:00:00,1937.8588274735816,4455.3828923742085,2326.076006491078,3715.923002661433,2933.365150055349,4426.170326073299,2632.548625131977,2354.866151173958,3506.375425714006,2580.3681627991014,2806.6318372008986
2013-07-25 07:00:00,2116.356412204885,4865.771448066254,2540.332557677211,4058.1993705882405,3203.559545537956,4833.868091056245,2875.03459191749,2571.7745835070054,3829.3502140617807,2958.777453426777,3218.2225465732226
2013-07-25 08:00:00,2236.986447866649,5143.115178979098,2685.1287769048045,4289.512363037649,3386.158988615796,5109.393364987244,3038.908466540757,2718.3629643361387,4047.6190511157424,3113.49416339227,3386.50583660773
2013-07-25 09:00:00,2289.3555739655026,5263.518432921806,2747.989170021397,4389.932289164936,3465.4308980342466,5229.0071720690175,3110.0510435728706,2782.001388698314,4142.3761171186015,3175.764046660115,3454.235953339885
2013-07-25 10:00:00,2349.704118765718,5402.267381127232,2820.427523164718,4505.653074714946,3556.7813698352784,5366.846386375798,3192.033526708469,2855.3363207417938,4251.571199580284,3255.756896704194,3541.2431032958066
2013-07-25 11:00:00,2390.070589843195,5495.07501092686,2868.8807327116947,4583.057422382842,3617.884685417746,5459.045505278778,3246.8706987613905,2904.389241953099,4324.610576960209,3109.662170575787,3382.337829424213
2013-07-25 12:00:00,2346.0832060777047,5393.942444234906,2816.0812219761187,4498.709827581945,3551.3003415272165,5358.576033517391,3187.114577720333,2850.9362248191846,4245.019494632583,3169.5370583333306,3447.4629416666694
2013-07-25 13:00:00,2298.340801746868,5284.176609654614,2758.774435933847,4407.161828346827,3479.031968280178,5249.529899532471,3122.257324395282,2792.9201452470097,4158.634051618452,3289.7658329504784,3578.2341670495216
2013-07-25 14:00:00,2293.781133917518,5273.693355790205,2753.301315918574,4398.418480105271,3472.129932632989,5239.115381118181,3116.0630923361477,2787.3792837148358,4150.383756499125,3294.0768248690215,3582.9231751309785
2013-07-25 15:00:00,2304.3086022882226,5297.897338977151,2765.937784189131,4418.605328251217,3488.0655149360578,5263.160666280586,3130.3644810609135,2800.1721551935316,4169.432231995219,3280.664850011332,3568.335149988668
2013-07-25 16:00:00,2268.904122672096,5216.497956029968,2723.4406170117163,4350.715800728544,3434.4732381461195,5182.294993887274,3082.2680909546957,2757.148995061357,4105.371116951032,3136.0071211891063,3410.9928788108937
2013-07-25 17:00:00,2228.4705976559517,5123.536160732333,2674.9069204056914,4273.182874410037,3373.268422039428,5089.942720301731,3027.339827253845,2708.0145905922254,4032.210411701705,3039.249302572916,3305.750697427084
2013-07-25 18:00:00,2183.0750811784565,5019.166118582252,2620.4171814301044,4186.135127946307,3304.5525671402074,4986.2570002065195,2965.67078160629,2652.8504250439637,3950.07144411664,3039.249302572916,3305.750697427084
2013-07-25 19:00:00,2167.4515134690673,4983.2455575468475,2601.6636966718893,4156.176302353916,3280.9029449961627,4950.57195916932,2944.446427638963,2633.864825970485,3921.8020505460045,3029.6693205317088,3295.3306794682912
2013-07-25 20:00:00,2152.5655390850143,4949.0208169895095,2583.7955695632036,4127.631841918247,3258.369828618575,4916.571619640314,2924.224081798849,2615.7755427330935,3894.8672635387898,3107.7461741675456,3380.2538258324544
2013-07-25 21:00:00,2006.3208988524925,4612.785865838363,2408.253293779223,3847.201804935389,3036.9971852874082,4582.541256970215,2725.5531976669167,2438.060557414394,3630.251180373314,2942.4914839567255,3200.5085160432745
2013-07-25 22:00:00,1893.335012198756,4353.017001698206,2272.6325992831166,3630.5467786556483,2865.9688019710325,4324.475616851408,2572.0637709074917,2300.761267977435,3425.813720431165,2674.25198680293,2908.74801319707
2013-07-25 23:00:00,1763.6526948169599,4054.860928554547,2116.970627084025,3381.875668373738,2669.666788123038,4028.274460774392,2395.8925238138845,2143.17264734178,3191.165621007951,2501.3333109591435,2720.6666890408565
2013-07-26 00:00:00,1667.363238891283,3833.4792734178914,2001.3912102909044,3197.236726096166,2523.9120353382805,3808.344336613795,2265.0849173886418,2026.1626891035169,3016.9388005468677,2365.776565076065,2573.223434923935
2013-07-26 01:00:00,1619.486726683112,3723.4051078415873,1943.9234501305366,3105.4315695598248,2451.4406610427955,3698.991893263749,2200.045480767734,1967.9836430156897,2930.3107017939333,2296.8006943793744,2498.1993056206256
2013-07-26 02:00:00,1594.60971543769,3666.209708081351,1914.062751223679,3057.7288901830984,2413.783966555926,3642.1715060328424,2166.2504793862818,1937.7533543622108,2885.29806224584,2234.051812009469,2429.948187990531
2013-07-26 03:00:00,1605.4724535017288,3691.1845187583276,1927.1016547894767,3078.5586315821,2430.2270514801116,3666.9825646080626,2181.0073263506897,1950.9536421300372,2904.953177088943,2220.639837151779,2415.360162848221
2013-07-26 04:00:00,1706.9921166434242,3924.5910827394537,2048.9590621883517,3273.2267086073393,2583.8988451542914,3898.858754008581,2318.920081314351,2074.319294478735,3088.643571363372,2239.7998012341927,2436.2001987658073
2013-07-26 05:00:00,1811.7974227797984,4165.551756122875,2174.7603354805856,3474.1951395125234,2742.5441645154165,4138.23952285469,2461.296327026506,2201.6776264609116,3278.2790312384927,2259.4387644186672,2457.5612355813328
2013-07-26 06:00:00,1966.2896974683495,4520.749063528764,2360.2025195274864,3770.440350520549,2976.4013723260573,4491.10791148005,2671.1714838536363,2389.4150524922193,3557.8184423403986,2562.166196920808,2786.833803079192
2013-07-26 07:00:00,2150.0174894156717,4943.162528065281,2580.7370613193743,4122.745853195024,3254.512808698087,4910.751741702917,2920.762599177568,2612.679178935702,3890.2568045015187,2965.9624399576824,3226.0375600423176
2013-07-26 08:00:00,2270.6475250774356,5220.506258978125,2725.5332805469675,4354.058845644433,3437.112251775927,5186.277015633915,3084.6364738008356,2759.267559764835,4108.52564155548,3026.316326817286,3291.683673182714
2013-07-26 09:00:00,2314.9031245975934,5322.255487662103,2778.6547395187363,4438.920755047774,3504.1025977633503,5287.359106125555,3144.756961433607,2813.0465099300536,4188.602035360714,3110.1411696778473,3382.8588303221522
2013-07-26 10:00:00,2366.8699270644456,5441.733748616775,2841.03221028104,4538.569209271393,3582.7655040364607,5406.053985111949,3215.35298857815,2876.1960347452723,4282.631134147162,3158.5200789859427,3435.4799210140573
2013-07-26 11:00:00,2391.0093449845317,5497.233327898945,2870.0075515383687,4584.857523491398,3619.305692756873,5461.189670834662,3248.145981832389,2905.530007562664,4326.309167131835,3083.317219962468,3353.682780037532
2013-07-26 12:00:00,2331.66660926432,5360.79686216361,2798.7765042807696,4471.0654177005545,3529.477728819192,5325.647776766327,3167.5298734157177,2833.4173243865757,4218.934002711181,3177.2010439662963,3455.7989560337037
2013-07-26 13:00:00,2277.1517571281256,5235.460312284709,2733.3405252746365,4366.530974753712,3446.9578026255936,5201.133019842535,3093.4723636498943,2767.1714357739656,4120.294444887461,3226.058952376452,3508.941047623548
2013-07-26 14:00:00,2263.6739154560773,5204.473047185498,2717.162626405962,4340.686665980877,3426.5561972566966,5170.348928647354,3075.1629424162775,2750.793300950922,4095.907543137686,3169.0580592312704,3446.9419407687296
2013-07-26 15:00:00,2261.2599736640686,5198.9230892572805,2714.265092280229,4336.057834558876,3422.902178384655,5164.8353600750825,3071.8836430908536,2747.8599036691826,4091.539739839219,3121.637148127296,3395.362851872704
2013-07-26 16:00:00,2217.809021407914,5099.023846549375,2662.109478017038,4252.738868962869,3357.1298386879125,5065.5911257742,3012.856255233223,2695.0587525978776,4012.9192804668082,3021.0473366946226,3285.9526633053774
2013-07-26 17:00:00,2188.238234455808,5031.0368619287165,2626.6146849768106,4196.035684043363,3312.368107505407,4998.049910763878,2972.6848384967802,2659.1246358965723,3959.413690060584,2970.7524309782857,3231.2475690217143
2013-07-26 18:00:00,2139.087697412966,4918.0335518902975,2567.6176706945284,4101.7875331454115,3237.968223249678,4885.787528445133,2905.914660565232,2599.3974079100494,3870.4803617890143,2978.4164166112514,3239.5835833887486
2013-07-26 19:00:00,2115.81998069555,4864.538124082206,2539.6886612048256,4057.170741383352,3202.747541344169,4832.64285359574,2874.3058587340624,2571.122717444397,3828.379591106566,2953.5084633041133,3212.4915366958867
2013-07-26 20:00:00,2088.1937579647847,4801.021938903723,2506.5279928769946,4004.1963373315693,3160.9293253641413,4769.5431243797475,2836.7760997875444,2537.5516152200485,3778.3925089129957,3012.9043519595966,3277.0956480404034
2013-07-26 21:00:00,1937.992935350915,4455.69122337022,2326.236980609174,3716.1801599626556,2933.568151103796,4426.476635438426,2632.730808427834,2355.0291176896103,3506.6180814528097,2850.044657259078,3099.9553427409223
2013-07-26 22:00:00,1844.117421217247,4239.859526161781,2213.5550979417862,3536.170049107084,2791.46741719108,4212.0600798501,2505.202501328015,2240.952556733086,3336.7590642901937,2623.4780819845328,2853.5219180154672
2013-07-26 23:00:00,1733.8136921101868,3986.2572819418647,2081.1538858076055,3324.658168851788,2624.499054843639,3960.120627033817,2355.3567404857276,2106.9125976091705,3137.1747191241193,2461.5763854881347,2677.4236145118653
2013-07-27 00:00:00,1641.4133646271903,3773.8172256895587,1970.2427184392766,3147.476788309662,2484.631332463837,3749.073474461879,2229.8324496403347,1994.6286683248206,2969.984915088344,2290.0947069505296,2490.9052930494704
2013-07-27 01:00:00,1586.1609191656598,3646.784855332591,1903.9213817836142,3041.5279802060973,2400.9949005037815,3622.874016029893,2154.772931747298,1927.4864638761237,2870.0107507012044,2222.5558335600203,2417.4441664399797
2013-07-27 02:00:00,1541.5700499521674,3544.2647991585827,1850.3974875166048,2956.023177549701,2333.4970518952414,3521.026152125438,2094.1969858748844,1873.3000974217748,2789.327717548962,2193.8158874363994,2386.1841125636006
2013-07-27 03:00:00,1517.1624162774137,3488.1485578843885,1821.100198023084,2909.220548727252,2296.550861077935,3465.2778476724734,2061.0396260289313,1843.6401915730787,2745.1643730866817,2170.344931435442,2360.6550685645575
2013-07-27 04:00:00,1522.6608392481,3500.790128720883,1827.7001368650308,2919.7639980773642,2304.8739040642513,3477.8365316426466,2068.509141159064,1850.321818714818,2755.113258377635,2103.2850571469935,2287.7149428530065
2013-07-27 05:00:00,1522.3255695547655,3500.0193012308528,1827.2977015697902,2919.1211048243085,2304.3664014431347,3477.0707582298314,2068.053682919421,1849.9144024256875,2754.5066190306256,2050.1161568182947,2229.8838431817053
2013-07-27 06:00:00,1621.4312909044525,3727.875907283762,1946.2575748429326,3109.160350427547,2454.3841762452735,3703.433379058078,2202.6871385576587,1970.3466574926463,2933.829210006588,2189.025896415796,2380.974103584204
2013-07-27 07:00:00,1778.2033995076783,4088.3148416218555,2134.4363188974703,3409.777235556351,2691.692401879509,4061.5090268905824,2415.6594114143563,2160.854514290041,3217.493768668157,2384.4575300564184,2593.5424699435816
2013-07-27 08:00:00,1926.5267118388745,4429.328923211189,2312.473693511943,3694.1932107081534,2916.2115614616,4400.287184720138,2617.1541366320703,2341.0954806013488,3485.87101578509,2507.560299285928,2727.439700714072
2013-07-27 09:00:00,1974.6714398017127,4540.019750779517,2370.2634019085035,3786.5126818469394,2989.088937853978,4510.252246800436,2682.557939844692,2399.6004597204806,3572.984426015632,2586.1161520238256,2812.8838479761744
2013-07-27 10:00:00,2001.8953389004766,4602.6109429699645,2402.9411478820457,3838.7156139950553,3030.298150688666,4572.43304792105,2719.541148903639,2432.6826623978723,3622.2435409927907,2638.8060532504637,2870.1939467495363
2013-07-27 11:00:00,2039.7137603086117,4689.560283845364,2448.3358491851936,3911.233972939728,3087.544446350646,4658.812288886634,2770.9168383352808,2478.6392198117865,3690.6724593354447,2607.192112514481,2835.807887485519
2013-07-27 12:00:00,1998.8779116604658,4595.673495559693,2399.31923022488,3832.9295747175547,3025.7306270986146,4565.541087205712,2715.4420247468597,2429.015915795698,3616.7837868697065,2550.1912193692992,2773.8087806307008
2013-07-27 13:00:00,1929.1418154468838,4435.341377633425,2315.61268881482,3699.2077780819873,2920.170081906311,4406.260217340098,2620.7067109012796,2344.2733276565664,3490.6028026917634,2559.7712014105064,2784.2287985894936
2013-07-27 14:00:00,1879.790116588041,4321.875571100988,2256.3742133553937,3604.5738912322013,2845.465696077912,4293.538370973663,2553.663258025946,2284.3016498965653,3401.305490811988,2541.569235532213,2764.430764467787
2013-07-27 15:00:00,1864.5018185719864,4286.725837555614,2238.023163892419,3575.2579588928656,2822.323576554984,4258.61910334928,2532.8943622982615,2265.723467112217,3373.6427365883615,2507.081300183868,2726.918699816132
2013-07-27 16:00:00,1844.5867987879153,4240.938684647823,2214.1185073551233,3537.0700996613623,2792.1779208606436,4213.132162628041,2505.8401428635143,2241.5229395378688,3337.608359376007,2495.106322632359,2713.893677367641
2013-07-27 17:00:00,1844.855014542583,4241.555346639847,2214.4404555913156,3537.5844142638066,2792.583922957537,4213.744781358294,2506.204509455228,2241.848872569173,3338.093670853614,2544.443230144575,2767.556769855425
2013-07-27 18:00:00,1841.6364254865714,4234.155402735558,2210.577076757005,3531.4126390344727,2787.7118977948153,4206.393356595266,2501.8321103546627,2237.937676193521,3332.2699331223243,2583.7211565135235,2810.278843486476
2013-07-27 19:00:00,1895.7489539907647,4358.566959626422,2275.5301334088495,3635.1756100776483,2869.622820843074,4329.989185423679,2575.3430702329156,2303.694665259174,3430.1815237296323,2580.3681627991014,2806.6318372008986
2013-07-27 20:00:00,1914.8593265108327,4402.50412655814,2298.468945237568,3671.8205255018183,2898.5504702467338,4373.63826995416,2601.3041898925217,2326.9173937396095,3464.759966509165,2678.562978721473,2913.437021278527
2013-07-27 21:00:00,1800.7335228997588,4140.114448951881,2161.4799707376433,3452.9796621616883,2725.7965780185605,4112.969000231781,2446.266205118313,2188.232888919607,3258.2599327871844,2542.5272337363335,2765.4727662636665
2013-07-27 22:00:00,1687.4794204913546,3879.7289228196996,2025.5373280053448,3235.8103212795027,2554.362192605291,3854.290741382722,2292.4124117671745,2050.6076664513434,3053.337161367428,2424.693454629488,2637.306545370512
2013-07-27 23:00:00,1585.6915415949916,3645.7056968465495,1903.3579723702771,3040.627929651819,2400.2843968342177,3621.801933251951,2154.135290211799,1926.916081071341,2869.1614556153913,2245.547790458917,2442.452209541083
2013-07-28 00:00:00,1500.6000934266879,3450.0696798769,1801.2198944381948,2877.461622026305,2271.480231594763,3427.44864107939,2038.5399889906062,1823.5138268900348,2715.19638934442,2151.6639664550885,2340.336033544911
2013-07-28 01:00:00,1441.5926273998107,3314.404041631595,1730.3912824758368,2764.3124094885175,2182.159770278199,3292.672520423871,1958.379338813577,1751.8085600030768,2608.4278642707754,2042.9311702873895,2222.0688297126107
2013-07-28 02:00:00,1411.2842471223692,3244.7212365328705,1694.01113178608,2706.19485941229,2136.2815333292365,3223.446603905354,1917.2059139499213,1714.9781274656848,2553.587667301131,1983.5352816319062,2157.464718368094
2013-07-28 03:00:00,1392.5091442956355,3201.5548970911827,1671.4747552526026,2670.1928372411758,2107.861386546693,3180.563292787689,1891.7002525299574,1692.1628152743801,2519.615863868608,1989.2832708566302,2163.71672914337
2013-07-28 04:00:00,1382.853377127601,3179.3550653783145,1659.884618749671,2651.6775115531746,2093.2453110585284,3158.5090184986043,1878.5830552282619,1680.4292261474234,2502.144650674739,1946.6523507732593,2117.347649226741
2013-07-28 05:00:00,1344.3644163327972,3090.8640695228546,1613.6850468560422,2577.8733661023903,2034.9840101543148,3070.5982307073905,1826.2964493173358,1633.6578361552486,2432.502453638066,1831.6925662787753,1992.3074337212247
2013-07-28 06:00:00,1396.0630030449815,3209.725668485502,1675.7405693821536,2677.0075057235654,2113.2409143305317,3188.680490963533,1896.5281098701648,1696.4814279391628,2526.046240946907,1927.0133875887848,2095.986612411215
2013-07-28 07:00:00,1498.320259512013,3444.8280529446947,1798.4833344305582,2873.089947905527,2268.0292137711685,3422.2413818722453,2035.442872961039,1820.7433961239476,2711.0712417847567,2039.0991774709066,2217.9008225290936
2013-07-28 08:00:00,1602.8573498937194,3685.1720643360923,1923.9626594865995,3073.5440642082667,2426.2685310354004,3661.009531988102,2177.4547520814804,1947.7757950748196,2900.2213901822697,2182.7989080890115,2374.2010919109885
2013-07-28 09:00:00,1673.3980933713044,3847.354168238434,2008.6350456052364,3208.808804651167,2533.047082518384,3822.128258044473,2273.2831657022016,2033.4961823078647,3027.858308793036,2331.76762882978,2536.23237117022
2013-07-28 10:00:00,1715.3068050381207,3943.7076044922014,2058.9394575103206,3289.1704612831186,2596.484910157989,3917.849934646404,2330.2154456574776,2084.4232184491702,3103.688227169204,2428.04644834391,2640.95355165609
2013-07-28 11:00:00,1757.2155167049368,4040.061040745969,2109.2438694154043,3369.53211791507,2659.9227377975944,4013.5716112483356,2387.147725612754,2135.3502545904753,3179.5181455453717,2437.147431283057,2650.852568716943
2013-07-28 12:00:00,1770.4251426223173,4070.431643853156,2125.0998200478866,3394.862112085461,2679.9183410695982,4043.7430837132642,2405.092780254657,2151.402456382215,3203.4197358175397,2385.4155282605393,2594.5844717394607
2013-07-28 13:00:00,1720.6711201314731,3956.0408443326833,2065.378422234171,3299.4567533320082,2604.6049520958586,3930.1023092514515,2337.502777491753,2090.941879075257,3113.394456721353,2343.7426063812886,2549.2573936187114
2013-07-28 14:00:00,1680.6399187473303,3864.004042023085,2017.327647982435,3222.695298917168,2544.0091391345077,3838.6689637612867,2283.121063678473,2042.2963741530823,3040.9617186884375,2309.2546710329434,2511.745328967056
2013-07-28 15:00:00,1654.42182872857,3803.725332302728,1985.8572078946145,3172.4210465282194,2504.3224341631703,3778.7854828791183,2247.504229338452,2010.4364203430819,2993.522521752307,2279.556726705202,2479.443273294798
2013-07-28 16:00:00,1644.0284682351996,3779.8296801117936,1973.3817137421538,3152.4913556834954,2488.5898529085484,3755.0465070818395,2233.3850239095436,1997.806515380038,2974.7167019950175,2287.2207123381677,2487.7792876618323
