year,week,hour,battery,value
2045,42,104,PT1 0 bat,3134.2226845126174
2045,42,105,PT1 0 bat,3134.2226845126174
2045,42,106,PT1 0 bat,3134.2226845126174
2045,42,107,PT1 0 bat,3134.2226845126174
2045,42,108,PT1 0 bat,3134.2226845126174
2045,42,109,PT1 0 bat,3134.2226845126174
2045,42,110,PT1 0 bat,3134.2226845126174
2045,42,111,PT1 0 bat,3134.2226845126174
2045,42,112,PT1 0 bat,3134.2226845126174
2045,42,113,PT1 0 bat,3134.2226845126174
2045,42,114,PT1 0 bat,3134.2226845126174
2045,42,115,PT1 0 bat,3134.2226845126174
2045,42,116,PT1 0 bat,3134.2226845126174
2045,42,117,PT1 0 bat,3134.2226845126174
2045,42,118,PT1 0 bat,3134.2226845126174
2045,42,119,PT1 0 bat,3134.2226845126174
2045,42,120,PT1 0 bat,3134.2226845126174
2045,42,121,PT1 0 bat,3134.2226845126174
2045,42,122,PT1 0 bat,3134.2226845126174
2045,42,123,PT1 0 bat,3134.2226845126174
2045,42,124,PT1 0 bat,3134.2226845126174
2045,42,125,PT1 0 bat,3134.2226845126174
2045,42,126,PT1 0 bat,3134.2226845126174
2045,42,127,PT1 0 bat,3134.2226845126174
2045,42,128,PT1 0 bat,3134.2226845126174
2045,42,129,PT1 0 bat,3134.2226845126174
2045,42,130,PT1 0 bat,3134.2226845126174
2045,42,131,PT1 0 bat,3134.2226845126174
2045,42,132,PT1 0 bat,3134.2226845126174
2045,42,133,PT1 0 bat,3134.2226845126174
2045,42,134,PT1 0 bat,3134.2226845126174
2045,42,135,PT1 0 bat,3134.2226845126174
2045,42,136,PT1 0 bat,3134.2226845126174
2045,42,137,PT1 0 bat,3134.2226845126174
2045,42,138,PT1 0 bat,3134.2226845126174
2045,42,139,PT1 0 bat,3134.2226845126174
2045,42,140,PT1 0 bat,3134.2226845126174
2045,42,141,PT1 0 bat,3134.2226845126174
2045,42,142,PT1 0 bat,3134.2226845126174
2045,42,143,PT1 0 bat,3134.2226845126174
2045,42,144,PT1 0 bat,3134.2226845126174
2045,42,145,PT1 0 bat,3134.2226845126174
2045,42,146,PT1 0 bat,3134.2226845126174
2045,42,147,PT1 0 bat,3134.2226845126174
2045,42,148,PT1 0 bat,3134.2226845126174
2045,42,149,PT1 0 bat,3134.2226845126174
2045,42,150,PT1 0 bat,3134.2226845126174
2045,42,151,PT1 0 bat,3134.2226845126174
2045,42,152,PT1 0 bat,3134.2226845126174
2045,42,153,PT1 0 bat,3134.2226845126174
2045,42,154,PT1 0 bat,3134.2226845126174
2045,42,155,PT1 0 bat,3134.2226845126174
2045,42,156,PT1 0 bat,3134.2226845126174
2045,42,157,PT1 0 bat,3134.2226845126174
2045,42,158,PT1 0 bat,3134.2226845126174
2045,42,159,PT1 0 bat,3134.2226845126174
2045,42,160,PT1 0 bat,3134.2226845126174
2045,42,161,PT1 0 bat,3134.2226845126174
2045,42,162,PT1 0 bat,3134.2226845126174
2045,42,163,PT1 0 bat,3134.2226845126174
2045,42,164,PT1 0 bat,3134.2226845126174
2045,42,165,PT1 0 bat,3134.2226845126174
2045,42,166,PT1 0 bat,3134.2226845126174
2045,42,167,PT1 0 bat,3134.2226845126174
