snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 ror,ES1 0 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,ES1 0 coal,PT1 0 CCGT,ES1 0 CCGT
2013-02-25 08:00:00,0.15130134154664354,0.19992594312381612,0.3359924941655454,0.21348622748150248,0.09574302932411742,0.05714299415535786,0.4105385649091312,0.13904684293164732,1.0,1.0,1.0
2013-02-25 09:00:00,0.1328002745991761,0.2297221133984641,0.335637621175085,0.44939536084262877,0.08506994214352025,0.030368620204232786,0.4104530297186638,0.46944673094100386,1.0,1.0,1.0
2013-02-25 10:00:00,0.09827543092131788,0.2511245865256476,0.33515511385982233,0.585055819176493,0.06793157665845165,0.01975817595483657,0.410374372514789,0.6616241510790378,1.0,1.0,1.0
2013-02-25 11:00:00,0.09335050232521966,0.2727303636449851,0.334483764807237,0.632598385435641,0.03686788038541771,0.006879160728599546,0.4103142351987522,0.7506262414325638,1.0,1.0,1.0
2013-02-25 12:00:00,0.10747023536513933,0.2860142423376437,0.33376016251179075,0.5989290068698998,0.020838928164432047,0.005305506456552518,0.4102123691015613,0.7689664586963938,1.0,1.0,1.0
2013-02-25 13:00:00,0.12024606020159789,0.3005505385080018,0.3330201506785331,0.5738990307740924,0.037343472538270917,0.013200627500462496,0.41010089031079083,0.7655296493155616,1.0,1.0,1.0
2013-02-25 14:00:00,0.12026632597467071,0.2937584313380936,0.3323111707822214,0.49465617657693506,0.05945262076159023,0.023740171015955637,0.41001434820822136,0.6938540155829285,1.0,1.0,1.0
2013-02-25 15:00:00,0.13809130722527616,0.284457523246139,0.33167513542380733,0.40173498660574586,0.08884366809212652,0.042383388208380786,0.40992389215199,0.5601494192500677,1.0,1.0,1.0
2013-02-25 16:00:00,0.14860151897164456,0.247027223502738,0.3310611055705285,0.25450503597843244,0.12093694663911711,0.06344427151070112,0.4098696235999383,0.37389059527018287,1.0,1.0,1.0
2013-02-25 17:00:00,0.15638952851678853,0.18356173853331484,0.3306574163099596,0.06867133191744176,0.15622294582696722,0.08362556409981822,0.4098330516642972,0.15322584468677797,1.0,1.0,1.0
2013-02-25 18:00:00,0.17276809333827184,0.16278603770845423,0.3303507349592639,0.0,0.18920367583538855,0.09397710326116172,0.4098054750103657,0.0,1.0,1.0,1.0
2013-02-25 19:00:00,0.1836988496783655,0.17075608777447773,0.3300747042894616,0.0,0.23609963431981887,0.1289468998174602,0.40977894770022816,0.0,1.0,1.0,1.0
2013-02-25 20:00:00,0.18764346002430526,0.1769258917374539,0.32978897719952255,0.0,0.26766628111242763,0.15472292048840133,0.40975209490796705,0.0,1.0,1.0,1.0
2013-02-25 21:00:00,0.178405647565828,0.17652606181858657,0.3294779890620588,0.0,0.26727178823895537,0.16748521951900328,0.40972112047830195,0.0,1.0,1.0,1.0
2013-02-25 22:00:00,0.15067146767277295,0.16014010739241022,0.32911994249775944,0.0,0.23165328482515796,0.1607505543459563,0.4096830652353036,0.0,1.0,1.0,1.0
2013-02-25 23:00:00,0.1426805465375341,0.14902619326124542,0.3287104273233649,0.0,0.19922671633880784,0.16224306532710206,0.409620592859747,0.0,1.0,1.0,1.0
2013-02-26 00:00:00,0.13361470668332684,0.14257949778784296,0.32824089456268357,0.0,0.1737296944626967,0.16137371870771303,0.40940961797210323,0.0,1.0,1.0,1.0
2013-02-26 01:00:00,0.13659055519955746,0.13435410333823417,0.3277056313980104,0.0,0.16279503056732542,0.15145273655483124,0.40875560114523,0.0,1.0,1.0,1.0
2013-02-26 02:00:00,0.15138256580237217,0.12503924025062443,0.32707289095759023,0.0,0.1631777628161102,0.1480920922658303,0.40735848005245606,0.0,1.0,1.0,1.0
2013-02-26 03:00:00,0.18135120836124277,0.1201444912808255,0.32618451809635784,0.0,0.1824245059641783,0.15723270819126597,0.40545795133958773,0.0,1.0,1.0,1.0
2013-02-26 04:00:00,0.21106559903265476,0.11007506469587934,0.32524911019894515,0.0,0.2057079087766846,0.16122490904860107,0.4033416855969561,0.0,1.0,1.0,1.0
2013-02-26 05:00:00,0.22962950355350872,0.10395462941398342,0.3242462101456088,0.0,0.23159715963731328,0.17166447672830623,0.40116809927515357,0.0,1.0,1.0,1.0
2013-02-26 06:00:00,0.23377068849200797,0.10076782465104164,0.32318008293906875,0.0,0.24804610284677128,0.17284035342666607,0.39912723537573463,0.0,1.0,1.0,1.0
2013-02-26 07:00:00,0.23453741371918574,0.09826239058043218,0.3220209406897796,0.004923207907557857,0.2635834124916725,0.16630038680430073,0.3971580134697857,0.0,1.0,1.0,1.0
2013-02-26 08:00:00,0.23862838420681878,0.08938294213509979,0.32062461110492135,0.22619728202535072,0.2877681260695867,0.15387760524508257,0.39555467228270136,0.14476460872728486,1.0,1.0,1.0
2013-02-26 09:00:00,0.2362595022913392,0.07359238745124481,0.319170925469945,0.46948418005394643,0.28883441422125966,0.09892023002143947,0.39452888495523597,0.47284333796985195,1.0,1.0,1.0
2013-02-26 10:00:00,0.25461965590957425,0.086905813120286,0.31783188242458044,0.5991235255872744,0.31631937784505465,0.0669457612277294,0.3940305397095192,0.6625820671391452,1.0,1.0,1.0
2013-02-26 11:00:00,0.2852439027121132,0.09339084767147003,0.3164551483019995,0.6449587064242027,0.32354597530404294,0.06700850184743443,0.3937156131471717,0.7597444222174429,1.0,1.0,1.0
2013-02-26 12:00:00,0.3081136300455436,0.09164560895251359,0.31510953588665624,0.6031337954826201,0.3170743969140466,0.06749757804066256,0.3934350159642109,0.7920356418812737,1.0,1.0,1.0
2013-02-26 13:00:00,0.3139190833667414,0.08661990903886228,0.3136988055624749,0.567982199166006,0.2915038834531679,0.06363308436861895,0.393133440907354,0.7924239745046016,1.0,1.0,1.0
