scenario,year,week,hour,branch,bound,dual_value
NT,2025,21,29,88,min,0.19674562737138254
NT,2025,21,29,88,max,0.0
NT,2025,21,30,88,min,0.0
NT,2025,21,30,88,max,0.0
NT,2025,21,31,88,min,0.19371036156150556
NT,2025,21,31,88,max,0.0
NT,2025,21,32,88,min,0.7375286830191738
NT,2025,21,32,88,max,0.0
NT,2025,21,33,88,min,1.586302109875512
NT,2025,21,33,88,max,0.0
NT,2025,21,34,88,min,1.586302109875512
NT,2025,21,34,88,max,0.0
NT,2025,21,35,88,min,1.5770980710852036
NT,2025,21,35,88,max,0.0
NT,2025,21,36,88,min,1.7275792506232914
NT,2025,21,36,88,max,0.0
NT,2025,21,37,88,min,1.7275792506232914
NT,2025,21,37,88,max,0.0
NT,2025,21,38,88,min,1.5610980239894348
NT,2025,21,38,88,max,0.0
NT,2025,21,39,88,min,1.5610980239894348
NT,2025,21,39,88,max,0.0
NT,2025,21,40,88,min,1.5610980239894348
NT,2025,21,40,88,max,0.0
NT,2025,21,41,88,min,1.5765708392806814
NT,2025,21,41,88,max,0.0
NT,2025,21,42,88,min,1.5777531527304982
NT,2025,21,42,88,max,0.0
NT,2025,21,43,88,min,1.5777531527304982
NT,2025,21,43,88,max,0.0
NT,2025,21,44,88,min,1.5777531527304982
NT,2025,21,44,88,max,0.0
NT,2025,21,45,88,min,1.5585337489670115
NT,2025,21,45,88,max,0.0
NT,2025,21,46,88,min,1.5585337489670115
NT,2025,21,46,88,max,0.0
NT,2025,21,47,88,min,1.5585337489670115
NT,2025,21,47,88,max,0.0
NT,2025,21,48,88,min,1.5585337489670115
NT,2025,21,48,88,max,0.0
NT,2025,21,49,88,min,1.5585337489670115
NT,2025,21,49,88,max,0.0
NT,2025,21,50,88,min,1.5585337489670115
NT,2025,21,50,88,max,0.0
NT,2025,21,51,88,min,1.3359332922090636
NT,2025,21,51,88,max,0.0
NT,2025,21,52,88,min,1.3359332922090636
NT,2025,21,52,88,max,0.0
NT,2025,21,53,88,min,1.3389592011331106
NT,2025,21,53,88,max,0.0
NT,2025,21,54,88,min,1.3441792447785514
NT,2025,21,54,88,max,0.0
NT,2025,21,55,88,min,1.3359332922090636
NT,2025,21,55,88,max,0.0
NT,2025,21,56,88,min,0.9241646548156084
NT,2025,21,56,88,max,0.0
NT,2025,21,57,88,min,0.00025820661658701184
NT,2025,21,57,88,max,0.0
NT,2025,21,58,88,min,0.00042743288294686845
NT,2025,21,58,88,max,0.0
NT,2025,21,59,88,min,0.00042743288294686845
NT,2025,21,59,88,max,0.0
NT,2025,21,60,88,min,0.00042740957467633713
NT,2025,21,60,88,max,0.0
NT,2025,21,61,88,min,0.0004282302805565015
NT,2025,21,61,88,max,0.0
NT,2025,21,62,88,min,0.0004282302805564057
NT,2025,21,62,88,max,0.0
NT,2025,21,63,88,min,0.0004282302805565015
NT,2025,21,63,88,max,0.0
NT,2025,21,64,88,min,0.0004282302805565015
NT,2025,21,64,88,max,0.0
NT,2025,21,65,88,min,0.0004282302805564057
NT,2025,21,65,88,max,0.0
NT,2025,21,66,88,min,0.00043089292802594455
NT,2025,21,66,88,max,0.0
NT,2025,21,67,88,min,0.0004326668545789
NT,2025,21,67,88,max,0.0
NT,2025,21,68,88,min,0.0004326668545789
NT,2025,21,68,88,max,0.0
NT,2025,21,69,88,min,0.0004326668545789
NT,2025,21,69,88,max,0.0
NT,2025,21,70,88,min,0.0004326668545789
NT,2025,21,70,88,max,0.0
NT,2025,21,71,88,min,0.0004326668545789
NT,2025,21,71,88,max,0.0
NT,2025,21,72,88,min,0.0004326668545789
NT,2025,21,72,88,max,0.0
NT,2025,21,73,88,min,0.00036662739222745447
NT,2025,21,73,88,max,0.0
NT,2025,21,74,88,min,1.3169465343024604
NT,2025,21,74,88,max,0.0
NT,2025,21,75,88,min,1.5610980239894348
NT,2025,21,75,88,max,0.0
NT,2025,21,76,88,min,1.5610980239894348
NT,2025,21,76,88,max,0.0
NT,2025,21,77,88,min,1.5765708392806814
NT,2025,21,77,88,max,0.0
NT,2025,21,78,88,min,1.3389592011331106
NT,2025,21,78,88,max,0.0
NT,2025,21,79,88,min,1.5610980239894348
NT,2025,21,79,88,max,0.0
NT,2025,21,80,88,min,0.00036662739222745447
NT,2025,21,80,88,max,0.0
NT,2025,21,81,88,min,0.00042743288294686845
NT,2025,21,81,88,max,0.0
NT,2025,21,82,88,min,0.00042743288294686845
NT,2025,21,82,88,max,0.0
NT,2025,21,83,88,min,0.0004282302805564057
NT,2025,21,83,88,max,0.0
NT,2025,21,84,88,min,0.0004282302805565015
NT,2025,21,84,88,max,0.0
NT,2025,21,85,88,min,0.0004282302805565015
NT,2025,21,85,88,max,0.0
NT,2025,21,86,88,min,0.0004282302805564057
NT,2025,21,86,88,max,0.0
NT,2025,21,87,88,min,0.0004282302805565015
NT,2025,21,87,88,max,0.0
NT,2025,21,88,88,min,0.0004282302805564057
NT,2025,21,88,88,max,0.0
NT,2025,21,89,88,min,0.0004282302805564057
NT,2025,21,89,88,max,0.0
NT,2025,21,90,88,min,0.00043089292802594455
NT,2025,21,90,88,max,0.0
NT,2025,21,91,88,min,1.5610980239894348
NT,2025,21,91,88,max,0.0
NT,2025,21,92,88,min,1.5610980239894348
NT,2025,21,92,88,max,0.0
NT,2025,21,93,88,min,1.5610980239894348
NT,2025,21,93,88,max,0.0
NT,2025,21,94,88,min,1.5610980239894348
NT,2025,21,94,88,max,0.0
NT,2025,21,95,88,min,1.5610980239894348
NT,2025,21,95,88,max,0.0
NT,2025,21,96,88,min,1.5610980239894348
NT,2025,21,96,88,max,0.0
NT,2025,21,97,88,min,1.5610980239894348
NT,2025,21,97,88,max,0.0
NT,2025,21,98,88,min,1.5610980239894348
NT,2025,21,98,88,max,0.0
NT,2025,21,99,88,min,1.5610980239894348
NT,2025,21,99,88,max,0.0
NT,2025,21,100,88,min,1.5765708392806814
NT,2025,21,100,88,max,0.0
NT,2025,21,101,88,min,1.5765708392806814
NT,2025,21,101,88,max,0.0
NT,2025,21,102,88,min,1.586302109875512
NT,2025,21,102,88,max,0.0
NT,2025,21,103,88,min,1.5765708392806814
NT,2025,21,103,88,max,0.0
NT,2025,21,104,88,min,0.2293614449269417
NT,2025,21,104,88,max,0.0
NT,2025,21,105,88,min,0.00042743288294686845
NT,2025,21,105,88,max,0.0
NT,2025,21,106,88,min,0.00042743288294686845
NT,2025,21,106,88,max,0.0
NT,2025,21,107,88,min,0.0004282302805565015
NT,2025,21,107,88,max,0.0
NT,2025,21,108,88,min,0.00042740957467633713
NT,2025,21,108,88,max,0.0
NT,2025,21,109,88,min,0.00042740957467633713
NT,2025,21,109,88,max,0.0
NT,2025,21,110,88,min,0.00042740957467633713
NT,2025,21,110,88,max,0.0
NT,2025,21,111,88,min,0.0004282302805564057
NT,2025,21,111,88,max,0.0
NT,2025,21,112,88,min,0.0004282302805565015
NT,2025,21,112,88,max,0.0
NT,2025,21,113,88,min,0.00042743288294686845
NT,2025,21,113,88,max,0.0
NT,2025,21,114,88,min,1.5610980239894348
NT,2025,21,114,88,max,0.0
NT,2025,21,115,88,min,1.5765708392806814
NT,2025,21,115,88,max,0.0
NT,2025,21,116,88,min,1.5765708392806814
NT,2025,21,116,88,max,0.0
NT,2025,21,117,88,min,1.5765708392806814
NT,2025,21,117,88,max,0.0
NT,2025,21,118,88,min,1.5765708392806814
NT,2025,21,118,88,max,0.0
NT,2025,21,119,88,min,1.5765708392806814
NT,2025,21,119,88,max,0.0
NT,2025,21,120,88,min,1.5610980239894348
NT,2025,21,120,88,max,0.0
NT,2025,21,121,88,min,1.5610980239894348
NT,2025,21,121,88,max,0.0
NT,2025,21,122,88,min,1.5765708392806814
NT,2025,21,122,88,max,0.0
NT,2025,21,123,88,min,1.5765708392806814
NT,2025,21,123,88,max,0.0
NT,2025,21,124,88,min,1.5765708392806814
NT,2025,21,124,88,max,0.0
NT,2025,21,125,88,min,1.5765708392806814
NT,2025,21,125,88,max,0.0
NT,2025,21,126,88,min,1.5585337489670115
NT,2025,21,126,88,max,0.0
NT,2025,21,127,88,min,1.3169465343024604
NT,2025,21,127,88,max,0.0
NT,2025,21,128,88,min,0.00036219230007714223
NT,2025,21,128,88,max,0.0
NT,2025,21,129,88,min,0.00042743288294686845
NT,2025,21,129,88,max,0.0
NT,2025,21,130,88,min,0.00042743288294686845
NT,2025,21,130,88,max,0.0
NT,2025,21,131,88,min,0.00042740957467633713
NT,2025,21,131,88,max,0.0
NT,2025,21,132,88,min,0.0004216511112427587
NT,2025,21,132,88,max,0.0
NT,2025,21,133,88,min,0.0004170920707823042
NT,2025,21,133,88,max,0.0
NT,2025,21,134,88,min,0.0004222732396394371
NT,2025,21,134,88,max,0.0
NT,2025,21,135,88,min,0.00042353232554764023
NT,2025,21,135,88,max,0.0
NT,2025,21,136,88,min,0.0004282302805565015
NT,2025,21,136,88,max,0.0
NT,2025,21,137,88,min,0.00042743288294686845
NT,2025,21,137,88,max,0.0
NT,2025,21,138,88,min,1.5765708392806814
NT,2025,21,138,88,max,0.0
NT,2025,21,139,88,min,1.5770980710852036
NT,2025,21,139,88,max,0.0
NT,2025,21,140,88,min,1.5777531527304982
NT,2025,21,140,88,max,0.0
NT,2025,21,141,88,min,1.5770980710852036
NT,2025,21,141,88,max,0.0
NT,2025,21,142,88,min,1.7337288560668924
NT,2025,21,142,88,max,0.0
NT,2025,21,143,88,min,1.7337288560668924
NT,2025,21,143,88,max,0.0
NT,2025,21,144,88,min,1.7337288560668924
NT,2025,21,144,88,max,0.0
NT,2025,21,145,88,min,1.7337288560668924
NT,2025,21,145,88,max,0.0
NT,2025,21,146,88,min,1.7337288560668924
NT,2025,21,146,88,max,0.0
NT,2025,21,147,88,min,1.7337288560668924
NT,2025,21,147,88,max,0.0
NT,2025,21,148,88,min,1.7337288560668924
NT,2025,21,148,88,max,0.0
NT,2025,21,149,88,min,1.7337288560668924
NT,2025,21,149,88,max,0.0
NT,2025,21,150,88,min,1.7337288560668924
NT,2025,21,150,88,max,0.0
NT,2025,21,151,88,min,1.5765708392806814
NT,2025,21,151,88,max,0.0
NT,2025,21,152,88,min,1.7154272115733262
NT,2025,21,152,88,max,0.0
NT,2025,21,153,88,min,0.00042740957467633924
NT,2025,21,153,88,max,0.0
NT,2025,21,154,88,min,0.00042740957467633713
NT,2025,21,154,88,max,0.0
NT,2025,21,155,88,min,0.00042353232554764023
NT,2025,21,155,88,max,0.0
NT,2025,21,156,88,min,0.0004222732396394371
NT,2025,21,156,88,max,0.0
NT,2025,21,157,88,min,0.0004189529447349324
NT,2025,21,157,88,max,0.0
NT,2025,21,158,88,min,0.00046037037439228935
NT,2025,21,158,88,max,0.0
NT,2025,21,159,88,min,0.0004652819992462387
NT,2025,21,159,88,max,0.0
NT,2025,21,160,88,min,0.000466807961027705
NT,2025,21,160,88,max,0.0
NT,2025,21,161,88,min,0.00046966302155266383
NT,2025,21,161,88,max,0.0
NT,2025,21,162,88,min,1.7275792506232914
NT,2025,21,162,88,max,0.0
NT,2025,21,163,88,min,1.7337288560668924
NT,2025,21,163,88,max,0.0
NT,2025,21,164,88,min,1.7337288560668924
NT,2025,21,164,88,max,0.0
NT,2025,21,165,88,min,1.7337288560668924
NT,2025,21,165,88,max,0.0
NT,2025,21,166,88,min,1.7337288560668924
NT,2025,21,166,88,max,0.0
NT,2025,21,167,88,min,1.7337288560668924
NT,2025,21,167,88,max,0.0
NT,2025,42,0,88,min,0.4916189793022505
NT,2025,42,0,88,max,0.0
NT,2025,42,1,88,min,0.4916189793022505
NT,2025,42,1,88,max,0.0
NT,2025,42,2,88,min,0.19674562737138254
NT,2025,42,2,88,max,0.0
NT,2025,42,3,88,min,0.19674562737138254
NT,2025,42,3,88,max,0.0
NT,2025,42,4,88,min,0.0
NT,2025,42,4,88,max,0.0
NT,2025,42,5,88,min,0.0
NT,2025,42,5,88,max,0.0
NT,2025,42,6,88,min,0.0
NT,2025,42,6,88,max,0.0
NT,2025,42,7,88,min,0.0
NT,2025,42,7,88,max,0.0
NT,2025,42,8,88,min,0.0
NT,2025,42,8,88,max,0.0
NT,2025,42,9,88,min,0.7375286830191738
NT,2025,42,9,88,max,0.0
NT,2025,42,10,88,min,1.5770980710852036
NT,2025,42,10,88,max,0.0
NT,2025,42,11,88,min,0.19674562737138254
NT,2025,42,11,88,max,0.0
NT,2025,42,12,88,min,1.5765708392806814
NT,2025,42,12,88,max,0.0
NT,2025,42,13,88,min,1.5765708392806814
NT,2025,42,13,88,max,0.0
NT,2025,42,14,88,min,1.586302109875512
NT,2025,42,14,88,max,0.0
NT,2025,42,15,88,min,0.7375286830191738
NT,2025,42,15,88,max,0.0
NT,2025,42,16,88,min,0.19371036156150556
NT,2025,42,16,88,max,0.0
NT,2025,42,17,88,min,0.0
NT,2025,42,17,88,max,0.0
NT,2025,42,18,88,min,0.0
NT,2025,42,18,88,max,0.0
NT,2025,42,19,88,min,0.0
NT,2025,42,19,88,max,0.0
NT,2025,42,20,88,min,0.19371036156150556
NT,2025,42,20,88,max,0.0
NT,2025,42,21,88,min,0.7375286830191738
NT,2025,42,21,88,max,0.0
NT,2025,42,22,88,min,1.4647225301935514
NT,2025,42,22,88,max,0.0
NT,2025,42,23,88,min,1.7382426098222423
NT,2025,42,23,88,max,0.0
NT,2025,42,24,88,min,1.7275792506232914
NT,2025,42,24,88,max,0.0
NT,2025,42,25,88,min,1.7275792506232914
NT,2025,42,25,88,max,0.0
NT,2025,42,26,88,min,1.7275792506232914
NT,2025,42,26,88,max,0.0
NT,2025,42,27,88,min,1.7154272115733262
NT,2025,42,27,88,max,0.0
NT,2025,42,28,88,min,1.7275792506232914
NT,2025,42,28,88,max,0.0
NT,2025,42,29,88,min,1.7330090134542893
NT,2025,42,29,88,max,0.0
NT,2025,42,30,88,min,1.7382426098222423
NT,2025,42,30,88,max,0.0
NT,2025,42,31,88,min,1.586302109875512
NT,2025,42,31,88,max,0.0
NT,2025,42,32,88,min,1.7275792506232914
NT,2025,42,32,88,max,0.0
NT,2025,42,33,88,min,1.7154272115733262
NT,2025,42,33,88,max,0.0
NT,2025,42,34,88,min,1.7154272115733262
NT,2025,42,34,88,max,0.0
NT,2025,42,35,88,min,0.000474108908892407
NT,2025,42,35,88,max,0.0
NT,2025,42,36,88,min,0.00046966302155266383
NT,2025,42,36,88,max,0.0
NT,2025,42,37,88,min,0.00046966302155266383
NT,2025,42,37,88,max,0.0
NT,2025,42,38,88,min,0.000474108908892407
NT,2025,42,38,88,max,0.0
NT,2025,42,39,88,min,1.5475583075287356
NT,2025,42,39,88,max,0.0
NT,2025,42,40,88,min,1.7275792506232914
NT,2025,42,40,88,max,0.0
NT,2025,42,41,88,min,1.4647225301935514
NT,2025,42,41,88,max,0.0
NT,2025,42,42,88,min,0.7375286830191738
NT,2025,42,42,88,max,0.0
NT,2025,42,43,88,min,1.4647225301935514
NT,2025,42,43,88,max,0.0
NT,2025,42,44,88,min,1.7330090134542893
NT,2025,42,44,88,max,0.0
NT,2025,42,45,88,min,1.7275792506232914
NT,2025,42,45,88,max,0.0
NT,2025,42,46,88,min,1.7154272115733262
NT,2025,42,46,88,max,0.0
NT,2025,42,47,88,min,1.7154272115733262
NT,2025,42,47,88,max,0.0
NT,2025,42,48,88,min,1.7154272115733262
NT,2025,42,48,88,max,0.0
NT,2025,42,49,88,min,1.7154272115733262
NT,2025,42,49,88,max,0.0
NT,2025,42,50,88,min,1.7154272115733262
NT,2025,42,50,88,max,0.0
NT,2025,42,51,88,min,1.7154272115733262
NT,2025,42,51,88,max,0.0
NT,2025,42,52,88,min,1.7154272115733262
NT,2025,42,52,88,max,0.0
NT,2025,42,53,88,min,1.7275792506232914
NT,2025,42,53,88,max,0.0
NT,2025,42,54,88,min,1.7382426098222423
NT,2025,42,54,88,max,0.0
NT,2025,42,55,88,min,1.586302109875512
NT,2025,42,55,88,max,0.0
NT,2025,42,56,88,min,1.7186962205878966
NT,2025,42,56,88,max,0.0
NT,2025,42,57,88,min,1.5610980239894348
NT,2025,42,57,88,max,0.0
NT,2025,42,58,88,min,1.5610980239894348
NT,2025,42,58,88,max,0.0
NT,2025,42,59,88,min,1.5610980239894348
NT,2025,42,59,88,max,0.0
NT,2025,42,60,88,min,1.5610980239894348
NT,2025,42,60,88,max,0.0
NT,2025,42,61,88,min,1.5610980239894348
NT,2025,42,61,88,max,0.0
NT,2025,42,62,88,min,1.5765708392806814
NT,2025,42,62,88,max,0.0
NT,2025,42,63,88,min,1.4647225301935514
NT,2025,42,63,88,max,0.0
NT,2025,42,64,88,min,0.0
NT,2025,42,64,88,max,0.0
NT,2025,42,65,88,min,0.0
NT,2025,42,65,88,max,0.0
NT,2025,42,66,88,min,0.0
NT,2025,42,66,88,max,0.0
NT,2025,42,67,88,min,0.0
NT,2025,42,67,88,max,0.0
NT,2025,42,68,88,min,0.0
NT,2025,42,68,88,max,0.0
NT,2025,42,69,88,min,0.0
NT,2025,42,69,88,max,0.0
NT,2025,42,70,88,min,0.0
NT,2025,42,70,88,max,0.0
NT,2025,42,71,88,min,0.19674562737138254
NT,2025,42,71,88,max,0.0
NT,2025,42,72,88,min,0.19674562737138254
NT,2025,42,72,88,max,0.0
NT,2025,42,73,88,min,0.19674562737138254
NT,2025,42,73,88,max,0.0
NT,2025,42,74,88,min,0.19674562737138254
NT,2025,42,74,88,max,0.0
NT,2025,42,75,88,min,0.0
NT,2025,42,75,88,max,0.0
NT,2025,42,76,88,min,0.0
NT,2025,42,76,88,max,0.0
NT,2025,42,77,88,min,0.0
NT,2025,42,77,88,max,0.0
NT,2025,42,78,88,min,0.0
NT,2025,42,78,88,max,0.0
NT,2025,42,79,88,min,0.0
NT,2025,42,79,88,max,0.0
NT,2025,42,80,88,min,0.0
NT,2025,42,80,88,max,0.0
NT,2025,42,81,88,min,0.4916189793022505
NT,2025,42,81,88,max,0.0
NT,2025,42,82,88,min,1.4647225301935514
NT,2025,42,82,88,max,0.0
NT,2025,42,83,88,min,1.5770980710852036
NT,2025,42,83,88,max,0.0
NT,2025,42,84,88,min,1.5765708392806814
NT,2025,42,84,88,max,0.0
NT,2025,42,85,88,min,1.5770980710852036
NT,2025,42,85,88,max,0.0
NT,2025,42,86,88,min,0.7375286830191738
NT,2025,42,86,88,max,0.0
NT,2025,42,87,88,min,0.19371036156150556
NT,2025,42,87,88,max,0.0
NT,2025,42,88,88,min,0.0
NT,2025,42,88,88,max,0.0
NT,2025,42,89,88,min,0.0
NT,2025,42,89,88,max,0.0
NT,2025,42,90,88,min,0.0
NT,2025,42,90,88,max,0.0
NT,2025,42,91,88,min,0.0
NT,2025,42,91,88,max,0.0
NT,2025,42,92,88,min,0.0
NT,2025,42,92,88,max,0.0
NT,2025,42,93,88,min,0.0
NT,2025,42,93,88,max,0.0
NT,2025,42,94,88,min,0.0
NT,2025,42,94,88,max,0.0
NT,2025,42,95,88,min,0.19674562737138254
NT,2025,42,95,88,max,0.0
NT,2025,42,96,88,min,0.6806919758776331
NT,2025,42,96,88,max,0.0
NT,2025,42,97,88,min,0.7375286830191738
NT,2025,42,97,88,max,0.0
NT,2025,42,98,88,min,1.4647225301935514
NT,2025,42,98,88,max,0.0
NT,2025,42,99,88,min,1.5558695863776908
NT,2025,42,99,88,max,0.0
NT,2025,42,100,88,min,1.4647225301935514
NT,2025,42,100,88,max,0.0
NT,2025,42,101,88,min,0.7375286830191738
NT,2025,42,101,88,max,0.0
NT,2025,42,102,88,min,0.8918455556100388
NT,2025,42,102,88,max,0.0
NT,2025,42,103,88,min,1.4647225301935514
NT,2025,42,103,88,max,0.0
NT,2025,42,104,88,min,1.7154272115733262
NT,2025,42,104,88,max,0.0
NT,2025,42,105,88,min,0.00046966302155266383
NT,2025,42,105,88,max,0.0
NT,2025,42,106,88,min,0.00046966302155266383
NT,2025,42,106,88,max,0.0
NT,2025,42,107,88,min,0.00046966302155266383
NT,2025,42,107,88,max,0.0
NT,2025,42,108,88,min,0.0004683736126630454
NT,2025,42,108,88,max,0.0
NT,2025,42,109,88,min,0.00046966302155266383
NT,2025,42,109,88,max,0.0
NT,2025,42,110,88,min,0.00046966302155266383
NT,2025,42,110,88,max,0.0
NT,2025,42,111,88,min,0.00046966302155266383
NT,2025,42,111,88,max,0.0
NT,2025,42,112,88,min,0.000474108908892407
NT,2025,42,112,88,max,0.0
NT,2025,42,113,88,min,1.7330090134542893
NT,2025,42,113,88,max,0.0
NT,2025,42,114,88,min,1.7337288560668924
NT,2025,42,114,88,max,0.0
NT,2025,42,115,88,min,1.7337288560668924
NT,2025,42,115,88,max,0.0
NT,2025,42,116,88,min,1.7337288560668924
NT,2025,42,116,88,max,0.0
NT,2025,42,117,88,min,1.7275792506232914
NT,2025,42,117,88,max,0.0
NT,2025,42,118,88,min,0.00047349073706547253
NT,2025,42,118,88,max,0.0
NT,2025,42,119,88,min,0.00047349073706547253
NT,2025,42,119,88,max,0.0
NT,2025,42,120,88,min,0.000474108908892407
NT,2025,42,120,88,max,0.0
NT,2025,42,121,88,min,0.000474108908892407
NT,2025,42,121,88,max,0.0
NT,2025,42,122,88,min,0.000474108908892407
NT,2025,42,122,88,max,0.0
NT,2025,42,123,88,min,0.000474108908892407
NT,2025,42,123,88,max,0.0
NT,2025,42,124,88,min,1.5610980239894348
NT,2025,42,124,88,max,0.0
NT,2025,42,125,88,min,1.7154272115733262
NT,2025,42,125,88,max,0.0
NT,2025,42,126,88,min,1.7154272115733262
NT,2025,42,126,88,max,0.0
NT,2025,42,127,88,min,1.7154272115733262
NT,2025,42,127,88,max,0.0
NT,2025,42,128,88,min,1.7154272115733262
NT,2025,42,128,88,max,0.0
NT,2025,42,129,88,min,0.000474108908892407
NT,2025,42,129,88,max,0.0
NT,2025,42,130,88,min,0.000474108908892407
NT,2025,42,130,88,max,0.0
NT,2025,42,131,88,min,0.00046966302155266383
NT,2025,42,131,88,max,0.0
NT,2025,42,132,88,min,0.00046966302155266383
NT,2025,42,132,88,max,0.0
NT,2025,42,133,88,min,0.00046966302155266383
NT,2025,42,133,88,max,0.0
NT,2025,42,134,88,min,0.00046966302155266383
NT,2025,42,134,88,max,0.0
NT,2025,42,135,88,min,0.00046966302155266383
NT,2025,42,135,88,max,0.0
NT,2025,42,136,88,min,1.7154272115733262
NT,2025,42,136,88,max,0.0
NT,2025,42,137,88,min,1.7275792506232914
NT,2025,42,137,88,max,0.0
NT,2025,42,138,88,min,1.7382426098222423
NT,2025,42,138,88,max,0.0
NT,2025,42,139,88,min,1.7382426098222423
NT,2025,42,139,88,max,0.0
NT,2025,42,140,88,min,1.7330090134542893
NT,2025,42,140,88,max,0.0
NT,2025,42,141,88,min,1.7275792506232914
NT,2025,42,141,88,max,0.0
NT,2025,42,142,88,min,1.7275792506232914
NT,2025,42,142,88,max,0.0
NT,2025,42,143,88,min,1.7275792506232914
NT,2025,42,143,88,max,0.0
NT,2025,42,144,88,min,1.7154272115733262
NT,2025,42,144,88,max,0.0
NT,2025,42,145,88,min,1.7154272115733262
NT,2025,42,145,88,max,0.0
NT,2025,42,146,88,min,1.7154272115733262
NT,2025,42,146,88,max,0.0
NT,2025,42,147,88,min,1.7154272115733262
NT,2025,42,147,88,max,0.0
NT,2025,42,148,88,min,1.7275792506232914
NT,2025,42,148,88,max,0.0
NT,2025,42,149,88,min,1.7275792506232914
NT,2025,42,149,88,max,0.0
NT,2025,42,150,88,min,1.7275792506232914
NT,2025,42,150,88,max,0.0
NT,2025,42,151,88,min,1.7275792506232914
NT,2025,42,151,88,max,0.0
NT,2025,42,152,88,min,1.7154272115733262
NT,2025,42,152,88,max,0.0
NT,2025,42,153,88,min,0.000474108908892407
NT,2025,42,153,88,max,0.0
NT,2025,42,154,88,min,0.00046966302155266383
NT,2025,42,154,88,max,0.0
NT,2025,42,155,88,min,0.0004282302805565015
NT,2025,42,155,88,max,0.0
NT,2025,42,156,88,min,0.0004282302805565015
NT,2025,42,156,88,max,0.0
NT,2025,42,157,88,min,0.0004282302805565015
NT,2025,42,157,88,max,0.0
NT,2025,42,158,88,min,0.00046966302155266383
NT,2025,42,158,88,max,0.0
NT,2025,42,159,88,min,0.00046966302155266383
NT,2025,42,159,88,max,0.0
NT,2025,42,160,88,min,1.7154272115733262
NT,2025,42,160,88,max,0.0
NT,2025,42,161,88,min,1.7330090134542893
NT,2025,42,161,88,max,0.0
NT,2025,42,162,88,min,1.5558695863776908
NT,2025,42,162,88,max,0.0
NT,2025,42,163,88,min,1.4647225301935514
NT,2025,42,163,88,max,0.0
NT,2025,42,164,88,min,1.7382426098222423
NT,2025,42,164,88,max,0.0
NT,2025,42,165,88,min,1.7275792506232914
NT,2025,42,165,88,max,0.0
NT,2025,42,166,88,min,1.7154272115733262
NT,2025,42,166,88,max,0.0
NT,2025,42,167,88,min,1.7154272115733262
NT,2025,42,167,88,max,0.0
NT,2030,21,0,88,min,0.4916189793022505
NT,2030,21,0,88,max,0.0
NT,2030,21,1,88,min,0.19674562737138254
NT,2030,21,1,88,max,0.0
NT,2030,21,2,88,min,0.19674562737138254
NT,2030,21,2,88,max,0.0
NT,2030,21,3,88,min,0.19674562737138254
NT,2030,21,3,88,max,0.0
NT,2030,21,4,88,min,0.0
NT,2030,21,4,88,max,0.0
NT,2030,21,5,88,min,0.0
NT,2030,21,5,88,max,0.0
NT,2030,21,6,88,min,0.0
NT,2030,21,6,88,max,0.0
NT,2030,21,7,88,min,0.19674562737138254
NT,2030,21,7,88,max,0.0
NT,2030,21,8,88,min,1.5765708392806814
NT,2030,21,8,88,max,0.0
NT,2030,21,9,88,min,1.7154272115733262
NT,2030,21,9,88,max,0.0
NT,2030,21,10,88,min,1.7275792506232914
NT,2030,21,10,88,max,0.0
NT,2030,21,11,88,min,1.7154272115733262
NT,2030,21,11,88,max,0.0
NT,2030,21,12,88,min,1.7154272115733262
NT,2030,21,12,88,max,0.0
NT,2030,21,13,88,min,1.7154272115733262
NT,2030,21,13,88,max,0.0
NT,2030,21,14,88,min,1.7154272115733262
NT,2030,21,14,88,max,0.0
NT,2030,21,15,88,min,1.7154272115733262
NT,2030,21,15,88,max,0.0
NT,2030,21,16,88,min,1.7154272115733262
NT,2030,21,16,88,max,0.0
NT,2030,21,17,88,min,1.7337288560668924
NT,2030,21,17,88,max,0.0
NT,2030,21,18,88,min,1.5558695863776908
NT,2030,21,18,88,max,0.0
NT,2030,21,19,88,min,0.8918455556100388
NT,2030,21,19,88,max,0.0
NT,2030,21,20,88,min,1.4647225301935514
NT,2030,21,20,88,max,0.0
NT,2030,21,21,88,min,1.7382426098222423
NT,2030,21,21,88,max,0.0
NT,2030,21,22,88,min,1.7382426098222423
NT,2030,21,22,88,max,0.0
NT,2030,21,23,88,min,1.7382426098222423
NT,2030,21,23,88,max,0.0
NT,2030,21,24,88,min,1.7337288560668924
NT,2030,21,24,88,max,0.0
NT,2030,21,25,88,min,1.7337288560668924
NT,2030,21,25,88,max,0.0
NT,2030,21,26,88,min,1.7382426098222423
NT,2030,21,26,88,max,0.0
NT,2030,21,27,88,min,1.586302109875512
NT,2030,21,27,88,max,0.0
NT,2030,21,28,88,min,0.8918455556100388
NT,2030,21,28,88,max,0.0
NT,2030,21,29,88,min,0.19371036156150556
NT,2030,21,29,88,max,0.0
NT,2030,21,30,88,min,0.0
NT,2030,21,30,88,max,0.0
NT,2030,21,31,88,min,0.7375286830191738
NT,2030,21,31,88,max,0.0
NT,2030,21,32,88,min,1.7330090134542893
NT,2030,21,32,88,max,0.0
NT,2030,21,33,88,min,1.7154272115733262
NT,2030,21,33,88,max,0.0
NT,2030,21,34,88,min,1.7154272115733262
NT,2030,21,34,88,max,0.0
NT,2030,21,35,88,min,0.0004681406649888036
NT,2030,21,35,88,max,0.0
