generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name
IT1 5 ror,IT1 5,ror,654.0,0.0,299140.22492922953,0.0,#4adbc8,Run of River
IT1 5 solar,IT1 5,solar,1152.1410291804868,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
IT1 6 CCGT,IT1 6,CCGT,5110.5,59.25531815954471,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 6 OCGT,IT1 6,OCGT,754.2,50.39517384535548,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 6 offwind-ac,IT1 6,offwind-ac,278.26053965742756,0.015,182624.3502554679,0.0,#6895dd,Offshore Wind (AC)
IT1 6 onwind,IT1 6,onwind,280.15379188193265,0.015000000000000003,96085.88801996628,0.0,#235ebc,Onshore Wind
IT1 6 ror,IT1 6,ror,1569.4,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 6 solar,IT1 6,solar,1465.2634621826335,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
IT1 7 CCGT,IT1 7,CCGT,484.0,39.48526645768026,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 7 onwind,IT1 7,onwind,53.42320091919076,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 7 ror,IT1 7,ror,2686.06,0.0,299140.22492922965,0.0,#4adbc8,Run of River
IT1 7 solar,IT1 7,solar,848.5249147827685,0.01,35602.07124380445,0.0,#f9d002,Solar
IT1 8 CCGT,IT1 8,CCGT,5165.0,41.485401596070524,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 8 OCGT,IT1 8,OCGT,314.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 8 offwind-ac,IT1 8,offwind-ac,5320.569271124559,0.015000000000000001,186619.87644802965,0.0,#6895dd,Offshore Wind (AC)
IT1 8 offwind-dc,IT1 8,offwind-dc,0.0,0.015,207543.3816742825,0.0,#74c6f2,Offshore Wind (DC)
IT1 8 onwind,IT1 8,onwind,1144.089864504308,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
IT1 8 ror,IT1 8,ror,242.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 8 solar,IT1 8,solar,2542.8578400184724,0.01,35602.07124380445,0.0,#f9d002,Solar
IT1 9 CCGT,IT1 9,CCGT,1129.0,39.09367300191916,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT1 9 OCGT,IT1 9,OCGT,1722.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
IT1 9 biomass,IT1 9,biomass,183.295,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
IT1 9 coal,IT1 9,coal,553.1621739379046,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IT1 9 offwind-ac,IT1 9,offwind-ac,3241.435990590988,0.015,186907.1522738511,0.0,#6895dd,Offshore Wind (AC)
IT1 9 offwind-dc,IT1 9,offwind-dc,0.0,0.015,204407.33210836168,0.0,#74c6f2,Offshore Wind (DC)
IT1 9 onwind,IT1 9,onwind,814.6803526944481,0.015000000000000005,96085.88801996631,0.0,#235ebc,Onshore Wind
IT1 9 ror,IT1 9,ror,146.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT1 9 solar,IT1 9,solar,1351.6538194497255,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
IT3 0 CCGT,IT3 0,CCGT,718.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
IT3 0 coal,IT3 0,coal,1133.9824565727045,28.196969696969695,349976.5536298572,0.34,#707070,Coal
IT3 0 offwind-ac,IT3 0,offwind-ac,4936.504286091919,0.015,185950.5386107066,0.0,#6895dd,Offshore Wind (AC)
IT3 0 oil,IT3 0,oil,150.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
IT3 0 onwind,IT3 0,onwind,2275.2375586262783,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
IT3 0 ror,IT3 0,ror,60.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
IT3 0 solar,IT3 0,solar,1213.6297477793119,0.01,35602.07124380444,0.0,#f9d002,Solar
LT6 0 CCGT,LT6 0,CCGT,1080.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
LT6 0 OCGT,LT6 0,OCGT,68.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
LT6 0 offwind-ac,LT6 0,offwind-ac,1047.577224568107,0.015,188266.76206153387,0.0,#6895dd,Offshore Wind (AC)
LT6 0 offwind-dc,LT6 0,offwind-dc,0.0,0.015,203609.43749904676,0.0,#74c6f2,Offshore Wind (DC)
LT6 0 onwind,LT6 0,onwind,539.0,0.015000000000000006,96085.88801996631,0.0,#235ebc,Onshore Wind
LT6 0 ror,LT6 0,ror,101.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
LT6 0 solar,LT6 0,solar,148.0,0.01,35602.07124380446,0.0,#f9d002,Solar
LU1 0 biomass,LU1 0,biomass,7.3895,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
LU1 0 onwind,LU1 0,onwind,219.49002907231085,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
LU1 0 ror,LU1 0,ror,30.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River
LU1 0 solar,LU1 0,solar,256.72538054474785,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
LV6 0 CCGT,LV6 0,CCGT,1087.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
LV6 0 offwind-ac,LV6 0,offwind-ac,7817.285521305054,0.015,192759.29563485418,0.0,#6895dd,Offshore Wind (AC)
LV6 0 offwind-dc,LV6 0,offwind-dc,0.0,0.015,206192.17320177372,0.0,#74c6f2,Offshore Wind (DC)
LV6 0 onwind,LV6 0,onwind,77.8208515363306,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
LV6 0 ror,LV6 0,ror,1536.1,0.0,299140.2249292296,0.0,#4adbc8,Run of River
LV6 0 solar,LV6 0,solar,7.084348800804711,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
ME1 0 lignite,ME1 0,lignite,207.4814722673996,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
ME1 0 offwind-ac,ME1 0,offwind-ac,590.2775861631337,0.015,190110.02966059925,0.0,#6895dd,Offshore Wind (AC)
ME1 0 onwind,ME1 0,onwind,118.0,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
ME1 0 ror,ME1 0,ror,312.36,0.0,299140.2249292296,0.0,#4adbc8,Run of River
ME1 0 solar,ME1 0,solar,6.22,0.01,35602.07124380445,0.0,#f9d002,Solar
MK1 0 onwind,MK1 0,onwind,37.0,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
MK1 0 solar,MK1 0,solar,94.36,0.01,35602.07124380444,0.0,#f9d002,Solar
NL1 0 CCGT,NL1 0,CCGT,5032.0,44.43110992620665,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NL1 0 OCGT,NL1 0,OCGT,376.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
NL1 0 coal,NL1 0,coal,2505.824647938708,28.196969696969695,349976.5536298572,0.34,#707070,Coal
NL1 0 nuclear,NL1 0,nuclear,485.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
NL1 0 offwind-ac,NL1 0,offwind-ac,1565.5044118886235,0.015,187577.03836429876,0.0,#6895dd,Offshore Wind (AC)
NL1 0 offwind-dc,NL1 0,offwind-dc,191.43888746165604,0.015,219060.03969067847,0.0,#74c6f2,Offshore Wind (DC)
NL1 0 onwind,NL1 0,onwind,700.6637981944062,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
NL1 0 solar,NL1 0,solar,2309.119252642545,0.01,35602.07124380445,0.0,#f9d002,Solar
NL1 1 CCGT,NL1 1,CCGT,2842.0,42.5832288401254,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NL1 1 OCGT,NL1 1,OCGT,84.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
NL1 1 coal,NL1 1,coal,3184.170304419923,22.874346917450367,349976.5536298572,0.34,#707070,Coal
NL1 1 offwind-ac,NL1 1,offwind-ac,341.83885195692,0.015,190029.2072509597,0.0,#6895dd,Offshore Wind (AC)
NL1 1 offwind-dc,NL1 1,offwind-dc,692.0937205452828,0.015,223622.95048062908,0.0,#74c6f2,Offshore Wind (DC)
NL1 1 oil,NL1 1,oil,324.2174234054962,148.85714285714286,37870.8074066883,0.26,#262626,Oil
NL1 1 onwind,NL1 1,onwind,1966.751454313201,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
NL1 1 solar,NL1 1,solar,3697.9469986103763,0.009999999999999998,35602.07124380446,0.0,#f9d002,Solar
NL1 2 CCGT,NL1 2,CCGT,3190.1,39.72057276446523,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NL1 2 coal,NL1 2,coal,1090.0,28.196969696969695,349976.5536298572,0.34,#707070,Coal
NL1 2 offwind-ac,NL1 2,offwind-ac,1310.9189725570532,0.015,187455.3862069149,0.0,#6895dd,Offshore Wind (AC)
NL1 2 offwind-dc,NL1 2,offwind-dc,1431.8281631801922,0.015,230415.8789269835,0.0,#74c6f2,Offshore Wind (DC)
NL1 2 onwind,NL1 2,onwind,712.7566525786146,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
NL1 2 solar,NL1 2,solar,1768.8173614002494,0.01,35602.07124380446,0.0,#f9d002,Solar
NL1 3 CCGT,NL1 3,CCGT,1898.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NL1 3 coal,NL1 3,coal,543.9428043722728,28.196969696969695,349976.5536298572,0.34,#707070,Coal
NL1 3 onwind,NL1 3,onwind,719.8280949137783,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
NL1 3 solar,NL1 3,solar,2437.1163873468295,0.01,35602.07124380445,0.0,#f9d002,Solar
NO2 0 CCGT,NO2 0,CCGT,459.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NO2 0 offwind-ac,NO2 0,offwind-ac,13125.15708893976,0.015,199950.20058162868,0.0,#6895dd,Offshore Wind (AC)
NO2 0 offwind-dc,NO2 0,offwind-dc,0.0,0.015,214856.5717999763,0.0,#74c6f2,Offshore Wind (DC)
NO2 0 onwind,NO2 0,onwind,745.2866904712108,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
NO2 1 offwind-ac,NO2 1,offwind-ac,2262.7900904746693,0.015000000000000001,184002.40567852955,0.0,#6895dd,Offshore Wind (AC)
NO2 1 offwind-dc,NO2 1,offwind-dc,0.0,0.015,232287.04823476495,0.0,#74c6f2,Offshore Wind (DC)
NO2 1 onwind,NO2 1,onwind,553.5350153086304,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
NO2 1 solar,NO2 1,solar,21.121371580501354,0.01,35602.07124380445,0.0,#f9d002,Solar
NO2 2 offwind-ac,NO2 2,offwind-ac,1635.2331103327774,0.015,185269.8142625425,0.0,#6895dd,Offshore Wind (AC)
NO2 2 onwind,NO2 2,onwind,470.8190663239712,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
NO2 2 ror,NO2 2,ror,210.5,0.0,299140.2249292296,0.0,#4adbc8,Run of River
NO2 2 solar,NO2 2,solar,24.31192002420172,0.01,35602.07124380445,0.0,#f9d002,Solar
NO2 3 offwind-ac,NO2 3,offwind-ac,6825.116921842106,0.015,195864.9923244388,0.0,#6895dd,Offshore Wind (AC)
NO2 3 offwind-dc,NO2 3,offwind-dc,0.2778345046944579,0.015,220514.60530304813,0.0,#74c6f2,Offshore Wind (DC)
NO2 3 onwind,NO2 3,onwind,727.186936970454,0.015000000000000003,96085.88801996628,0.0,#235ebc,Onshore Wind
NO2 3 solar,NO2 3,solar,32.480334745869655,0.01,35602.07124380445,0.0,#f9d002,Solar
NO2 4 CCGT,NO2 4,CCGT,179.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
NO2 4 offwind-ac,NO2 4,offwind-ac,8237.236072883134,0.015000000000000005,193445.18196264585,0.0,#6895dd,Offshore Wind (AC)
NO2 4 offwind-dc,NO2 4,offwind-dc,0.0,0.015,209248.2239997109,0.0,#74c6f2,Offshore Wind (DC)
NO2 4 onwind,NO2 4,onwind,705.1766840158466,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
NO2 4 solar,NO2 4,solar,73.78637364942726,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
PL1 0 CCGT,PL1 0,CCGT,496.9,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PL1 0 coal,PL1 0,coal,2623.0588370690184,28.196969696969695,349976.55362985726,0.34,#707070,Coal
PL1 0 onwind,PL1 0,onwind,1848.5118254138338,0.015000000000000003,96085.88801996631,0.0,#235ebc,Onshore Wind
PL1 0 ror,PL1 0,ror,5.40858921297426,0.0,299140.2249292296,0.0,#4adbc8,Run of River
PL1 0 solar,PL1 0,solar,1263.8088093567249,0.010000000000000004,35602.07124380446,0.0,#f9d002,Solar
PL1 1 CCGT,PL1 1,CCGT,115.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PL1 1 coal,PL1 1,coal,97.72531739569648,28.196969696969695,349976.5536298572,0.34,#707070,Coal
PL1 1 offwind-ac,PL1 1,offwind-ac,4759.363495868358,0.015,188478.16236614893,0.0,#6895dd,Offshore Wind (AC)
PL1 1 offwind-dc,PL1 1,offwind-dc,0.0,0.015,207260.70407285634,0.0,#74c6f2,Offshore Wind (DC)
PL1 1 onwind,PL1 1,onwind,1082.4370297131823,0.015000000000000001,96085.88801996628,0.0,#235ebc,Onshore Wind
PL1 1 ror,PL1 1,ror,2.36625778067624,0.0,299140.2249292296,0.0,#4adbc8,Run of River
PL1 1 solar,PL1 1,solar,446.59929077705374,0.01,35602.07124380445,0.0,#f9d002,Solar
PL1 2 CCGT,PL1 2,CCGT,1215.6,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PL1 2 coal,PL1 2,coal,379.8380261040278,28.196969696969695,349976.5536298572,0.34,#707070,Coal
PL1 2 lignite,PL1 2,lignite,5700.668718031396,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
PL1 2 onwind,PL1 2,onwind,1463.1605298180627,0.015000000000000001,96085.88801996628,0.0,#235ebc,Onshore Wind
PL1 2 ror,PL1 2,ror,168.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
PL1 2 solar,PL1 2,solar,851.8968919517155,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
PL1 3 CCGT,PL1 3,CCGT,718.5,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PL1 3 coal,PL1 3,coal,1221.566467446206,28.1969696969697,349976.5536298572,0.34,#707070,Coal
PL1 3 lignite,PL1 3,lignite,1372.144136595069,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
PL1 3 offwind-ac,PL1 3,offwind-ac,121.01913383788457,0.015,190256.02559364348,0.0,#6895dd,Offshore Wind (AC)
PL1 3 offwind-dc,PL1 3,offwind-dc,0.0,0.015,207841.96373578312,0.0,#74c6f2,Offshore Wind (DC)
PL1 3 onwind,PL1 3,onwind,1286.553202397361,0.015000000000000003,96085.88801996633,0.0,#235ebc,Onshore Wind
PL1 3 ror,PL1 3,ror,6.62552178589347,0.0,299140.2249292296,0.0,#4adbc8,Run of River
PL1 3 solar,PL1 3,solar,837.4897869533861,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
PL1 4 CCGT,PL1 4,CCGT,120.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PL1 4 coal,PL1 4,coal,8454.161891684309,28.196969696969695,349976.5536298572,0.34,#707070,Coal
PL1 4 oil,PL1 4,oil,50.94845224943512,148.85714285714286,37870.8074066883,0.26,#262626,Oil
PL1 4 onwind,PL1 4,onwind,586.0274126575596,0.015000000000000001,96085.88801996633,0.0,#235ebc,Onshore Wind
PL1 4 solar,PL1 4,solar,535.9452209611194,0.010000000000000002,35602.07124380444,0.0,#f9d002,Solar
PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PT1 0 OCGT,PT1 0,OCGT,24.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442217,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC)
PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River
PT1 0 solar,PT1 0,solar,377.3664011812092,0.010000000000000002,35602.07124380446,0.0,#f9d002,Solar
PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
PT1 1 offwind-ac,PT1 1,offwind-ac,3404.1772048985877,0.015000000000000003,185562.89466095367,0.0,#6895dd,Offshore Wind (AC)
