year,hour,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 coal,ES1 0 coal new,ES1 0 offwind-ac,ES1 0 offwind-ac new,ES1 0 onwind,ES1 0 onwind new,ES1 0 ror,ES1 0 ror new,ES1 0 solar,ES1 0 solar new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 offwind-ac,PT1 0 offwind-ac new,PT1 0 onwind,PT1 0 onwind new,PT1 0 ror,PT1 0 ror new,PT1 0 solar,PT1 0 solar new
2025,14,0.0,0.0,0.0,0.0,1542.430726002849,0.0,5362.353029819921,4427.965212861217,22.34998711864456,0.0,3758.6326084492152,7517.2652168984305,0.0,0.0,761.8326243051733,0.0,599.0989840410901,857.6101676576426,188.8293768270703,0.0,394.85596803669864,789.7119360733973
2025,15,0.0,0.0,0.0,0.0,1404.3470775031121,0.0,4845.728014774246,7461.824895065972,22.40197564311853,0.0,2755.8752418114827,5511.7504836229655,208.8287846044882,0.0,820.5563735952304,0.0,685.0818608782041,980.6946518318074,187.68473476324033,0.0,290.9158692121461,581.8317384242922
2025,16,0.0,0.0,1388.4319698777144,0.0,1090.9089215507418,0.0,3985.5692540543987,6137.286242694359,22.397302898921364,0.0,797.1570065570311,1594.3140131140622,4145.0,4247.012916227501,808.2809844962907,0.0,601.068774240542,860.4299222361054,186.26540548172702,0.0,125.2223896244454,250.4447792488908
2025,17,3181.772894659549,0.0,4739.393482733913,0.0,1099.507717215141,0.0,3916.4079474032123,6030.786340477053,22.281828482407242,0.0,0.0,0.0,4145.0,4247.012916227501,941.3703895636214,0.0,570.7133610784306,816.9761497131163,184.7089725999654,0.0,0.0,0.0
2025,18,4892.454543982102,0.0,4739.393482733913,0.0,1214.761183546549,0.0,3917.0046807333847,6031.705236379841,22.1266317754658,0.0,0.0,0.0,4145.0,4247.012916227501,970.8278497483423,0.0,506.047763984647,724.407350495327,183.3200495181518,0.0,0.0,0.0
2025,19,6260.721393138305,0.0,4739.393482733913,0.0,1168.298515323944,0.0,3894.2012645097416,5996.590781265698,22.00474655875508,0.0,0.0,0.0,4145.0,4247.012916227501,768.376744477632,0.0,479.7069549299791,686.7004835645322,182.20291958694455,0.0,0.0,0.0
2025,20,6842.33108407935,0.0,4739.393482733913,0.0,1174.6988015296843,0.0,3927.3101621340884,6047.574409688156,21.842521447538548,0.0,0.0,0.0,4145.0,4247.012916227501,605.1449333586187,0.0,480.05144080239967,687.1936150748037,181.21353144903185,0.0,0.0,0.0
2025,21,1506.1667116874814,0.0,4739.393482733913,0.0,1195.7514064405802,0.0,4034.17875948556,6212.138899850765,21.678628453625674,0.0,0.0,0.0,4145.0,4247.012916227501,513.1428453308482,0.0,446.40450999144315,639.0280351913125,180.2980747946801,0.0,0.0,0.0
2025,22,5919.665037489254,0.0,4739.393482733913,0.0,940.9520851136093,0.0,3236.1280103770987,4983.23894321525,21.477958073376403,0.0,0.0,0.0,4145.0,4247.012916227501,428.8968082326416,0.0,430.6708508286072,616.5053028349805,179.45898452345392,0.0,0.0,0.0
2025,23,1193.093510067829,0.0,4739.393482733913,0.0,1092.0398713048246,0.0,3710.9589243410815,5714.420124651915,21.2091636177264,0.0,0.0,0.0,4145.0,4247.012916227501,502.1790746456289,0.0,492.31811492441483,704.7533585072205,178.71197025175954,0.0,0.0,0.0
2025,24,0.0,0.0,1878.375699997654,0.0,1317.7545671736605,0.0,4129.007087252249,6358.162856360408,20.910028569592434,0.0,0.0,0.0,4145.0,4247.012916227501,625.0203184360919,0.0,543.8869298059686,778.5741146002435,178.05110552780627,0.0,0.0,0.0
2025,25,0.0,0.0,0.0,0.0,1564.5139801143816,0.0,4420.761190658602,6807.42827641651,20.637055829729558,0.0,0.0,0.0,4145.0,3350.4588082778637,745.9413590189081,0.0,573.4649232076563,820.9150107725166,177.46395298884735,0.0,0.0,0.0
2025,26,0.0,0.0,0.0,0.0,1930.3838730295713,0.0,4722.299028128876,7271.759443081231,20.362001827454797,0.0,0.0,0.0,4145.0,1278.3902463898312,864.5624249124223,0.0,578.866835200057,828.6478475371953,176.90786613961257,0.0,0.0,0.0
2025,27,0.0,0.0,0.0,0.0,1942.5504252938706,0.0,4717.591826495207,7264.5109317679435,20.098683345742415,0.0,0.0,0.0,4145.0,1451.010438227982,838.4009532768213,0.0,479.65181651658645,686.6215529283375,176.4119719163857,0.0,0.0,0.0
2025,28,0.0,0.0,0.0,0.0,2009.0817040461739,0.0,4977.39444349567,7664.5749942631355,19.85417445181638,0.0,0.0,0.0,4145.0,1466.2869650061284,767.6648814565377,0.0,500.8222626520816,716.9270455819584,175.94810430184725,0.0,0.0,0.0
2025,29,0.0,0.0,0.0,0.0,1981.0084077419058,0.0,5065.170047806531,7799.73862446056,19.62464512042617,0.0,0.0,0.0,4145.0,3683.333433217084,786.9905419450583,0.0,527.16636674749,754.6386293634192,175.51659060402298,0.0,0.0,0.0
2025,30,0.0,0.0,3364.656598723772,0.0,1958.7576656053725,0.0,5229.071089813563,8052.126061775755,19.399564788412206,0.0,0.0,0.0,4145.0,4247.012916227501,739.1105157060293,0.0,455.8289717665832,652.5191517820003,175.1450227168956,0.0,0.0,0.0
2025,31,2595.017107941808,0.0,4739.393482733913,0.0,1848.831285960819,0.0,5321.451963235993,8194.381239744827,19.26942673441976,0.0,0.0,0.0,4145.0,4247.012916227501,577.7083559486364,0.0,365.6601816457762,523.4425329378457,174.80625896563964,0.0,0.0,0.0
2025,32,3730.025628521833,0.0,4739.393482733913,0.0,1798.4352961039494,0.0,5444.208679095935,8383.411477440271,19.146739656194793,0.0,785.2178932121907,1570.4357864243814,4145.0,4247.012916227501,452.83259931851416,0.0,329.4728944291782,471.640432978395,174.4896484948916,0.0,2.368378573699011,4.736757147398022
